File Path	chrom://d9p16qn1/ChromeleonLocal/Instrument Data/HPLC/Sequences/CH 456/Alena/alena_b.seq/404.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	Unknown-run2
Injection Number	5
Position	6
Comment	
Processing Method	Hot Sauce_rev1
Instrument Method	Hot Sauce_rev1
Type	Unspiked
Status	Finished
Injection Date	11/1/2016
Injection Time	10:03:36 AM
Injection Volume (µl)	20.0
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.000000
Time Max. (min)	9.000000
Data Points	54000
Detector	UV
Exporting Data System	Chromeleon 7.1.1.1127
Operator	
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-1.302696
Signal Max.	174.251190
Channel	UV_VIS_1
Driver Name	VWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.010
Max. Step (s)	0.020
Average Step (s)	0.010

Signal Parameter Information:
Signal Info	WVL:280 nm

Raw Data:
Time (min)	Step (s)	Value (mAU)
1.063167	0.010	-1.175239
1.063333	0.010	-1.145793
1.063500	0.010	-1.161753
1.063667	0.010	-1.176695
1.063833	0.010	-1.185402
1.064000	0.010	-1.187014
1.064167	0.010	-1.167233
1.064333	0.010	-1.170264
1.064500	0.010	-1.118866
1.064667	0.010	-1.170737
1.064833	0.010	-1.135272
1.065000	0.010	-1.147415
1.065167	0.010	-1.164526
1.065333	0.010	-1.172728
1.065500	0.010	-1.142759
1.065667	0.010	-1.152924
1.065833	0.010	-1.142033
1.066000	0.010	-1.165497
1.066167	0.010	-1.182397
1.066333	0.010	-1.178115
1.066500	0.010	-1.163160
1.066667	0.010	-1.178465
1.066833	0.010	-1.184123
1.067000	0.010	-1.175472
1.067167	0.010	-1.143350
1.067333	0.010	-1.127570
1.067500	0.010	-1.153191
1.067667	0.010	-1.157252
1.067833	0.010	-1.172959
1.068000	0.010	-1.146211
1.068167	0.010	-1.174222
1.068333	0.010	-1.176653
1.068500	0.010	-1.170323
1.068667	0.010	-1.160622
1.068833	0.010	-1.172479
1.069000	0.010	-1.152064
1.069167	0.010	-1.153823
1.069333	0.010	-1.143354
1.069500	0.010	-1.149749
1.069667	0.010	-1.169616
1.069833	0.010	-1.138013
1.070000	0.010	-1.160357
1.070167	0.010	-1.158876
1.070333	0.010	-1.161190
1.070500	0.010	-1.164410
1.070667	0.010	-1.152073
1.070833	0.010	-1.155358
1.071000	0.010	-1.170027
1.071167	0.010	-1.180414
1.071333	0.010	-1.186212
1.071500	0.010	-1.194151
1.071667	0.010	-1.164233
1.071833	0.010	-1.168401
1.072000	0.010	-1.137773
1.072167	0.010	-1.151564
1.072333	0.010	-1.147380
1.072500	0.010	-1.165235
1.072667	0.010	-1.121812
1.072833	0.010	-1.194874
1.073000	0.010	-1.144872
1.073167	0.010	-1.142174
1.073333	0.010	-1.138333
1.073500	0.010	-1.161986
1.073667	0.010	-1.163266
1.073833	0.010	-1.164299
1.074000	0.010	-1.148755
1.074167	0.010	-1.157144
1.074333	0.010	-1.165673
1.074500	0.010	-1.140021
1.074667	0.010	-1.177345
1.074833	0.010	-1.167190
1.075000	0.010	-1.154006
1.075167	0.010	-1.151109
1.075333	0.010	-1.155105
1.075500	0.010	-1.158414
1.075667	0.010	-1.149755
1.075833	0.010	-1.153544
1.076000	0.010	-1.127239
1.076167	0.010	-1.131677
1.076333	0.010	-1.137724
1.076500	0.010	-1.142007
1.076667	0.010	-1.141612
1.076833	0.010	-1.156667
1.077000	0.010	-1.155329
1.077167	0.010	-1.142024
1.077333	0.010	-1.128649
1.077500	0.010	-1.146669
1.077667	0.010	-1.136646
1.077833	0.010	-1.159598
1.078000	0.010	-1.148532
1.078167	0.010	-1.164122
1.078333	0.010	-1.143383
1.078500	0.010	-1.160995
1.078667	0.010	-1.170097
1.078833	0.010	-1.160936
1.079000	0.010	-1.143777
1.079167	0.010	-1.144844
1.079333	0.010	-1.134157
1.079500	0.010	-1.156302
1.079667	0.010	-1.176105
1.079833	0.010	-1.151465
1.080000	0.010	-1.158363
1.080167	0.010	-1.150582
1.080333	0.010	-1.120533
1.080500	0.010	-1.117052
1.080667	0.010	-1.121189
1.080833	0.010	-1.137448
1.081000	0.010	-1.124074
1.081167	0.010	-1.162864
1.081333	0.010	-1.176329
1.081500	0.010	-1.138509
1.081667	0.010	-1.153581
1.081833	0.010	-1.140951
1.082000	0.010	-1.119577
1.082167	0.010	-1.126857
1.082333	0.010	-1.122016
1.082500	0.010	-1.136399
1.082667	0.010	-1.130857
1.082833	0.010	-1.115313
1.083000	0.010	-1.136591
1.083167	0.010	-1.164580
1.083333	0.010	-1.151463
1.083500	0.010	-1.164135
1.083667	0.010	-1.182653
1.083833	0.010	-1.163123
1.084000	0.010	-1.156727
1.084167	0.010	-1.157051
1.084333	0.010	-1.155702
1.084500	0.010	-1.156935
1.084667	0.010	-1.176132
1.084833	0.010	-1.164925
1.085000	0.010	-1.143856
1.085167	0.010	-1.179012
1.085333	0.010	-1.142179
1.085500	0.010	-1.150251
1.085667	0.010	-1.142444
1.085833	0.010	-1.148670
1.086000	0.010	-1.184662
1.086167	0.010	-1.154937
1.086333	0.010	-1.163141
1.086500	0.010	-1.154025
1.086667	0.010	-1.145303
1.086833	0.010	-1.123452
1.087000	0.010	-1.129101
1.087167	0.010	-1.161491
1.087333	0.010	-1.165907
1.087500	0.010	-1.142421
1.087667	0.010	-1.172493
1.087833	0.010	-1.177887
1.088000	0.010	-1.175059
1.088167	0.010	-1.150722
1.088333	0.010	-1.163377
1.088500	0.010	-1.129816
1.088667	0.010	-1.142540
1.088833	0.010	-1.154815
1.089000	0.010	-1.126614
1.089167	0.010	-1.137261
1.089333	0.010	-1.152190
1.089500	0.010	-1.134203
1.089667	0.010	-1.155102
1.089833	0.010	-1.145005
1.090000	0.010	-1.129220
1.090167	0.010	-1.155811
1.090333	0.010	-1.118564
1.090500	0.010	-1.133845
1.090667	0.010	-1.157739
1.090833	0.010	-1.128049
1.091000	0.010	-1.128678
1.091167	0.010	-1.132344
1.091333	0.010	-1.142708
1.091500	0.010	-1.121394
1.091667	0.010	-1.142791
1.091833	0.010	-1.133470
1.092000	0.010	-1.145495
1.092167	0.010	-1.140460
1.092333	0.010	-1.142348
1.092500	0.010	-1.143086
1.092667	0.010	-1.136184
1.092833	0.010	-1.113223
1.093000	0.010	-1.140624
1.093167	0.010	-1.152680
1.093333	0.010	-1.157401
1.093500	0.010	-1.183202
1.093667	0.010	-1.176521
1.093833	0.010	-1.198255
1.094000	0.010	-1.162788
1.094167	0.010	-1.128383
1.094333	0.010	-1.132380
1.094500	0.010	-1.123445
1.094667	0.010	-1.122723
1.094833	0.010	-1.100832
1.095000	0.010	-1.120242
1.095167	0.010	-1.138091
1.095333	0.010	-1.144234
1.095500	0.010	-1.121975
1.095667	0.010	-1.122521
1.095833	0.010	-1.152859
1.096000	0.010	-1.119142
1.096167	0.010	-1.163989
1.096333	0.010	-1.141423
1.096500	0.010	-1.160702
1.096667	0.010	-1.131307
1.096833	0.010	-1.119873
1.097000	0.010	-1.115876
1.097167	0.010	-1.144634
1.097333	0.010	-1.147596
1.097500	0.010	-1.104088
1.097667	0.010	-1.115036
1.097833	0.010	-1.128235
1.098000	0.010	-1.121767
1.098167	0.010	-1.146346
1.098333	0.010	-1.129925
1.098500	0.010	-1.125375
1.098667	0.010	-1.132004
1.098833	0.010	-1.135527
1.099000	0.010	-1.147402
1.099167	0.010	-1.147951
1.099333	0.010	-1.142293
1.099500	0.010	-1.112812
1.099667	0.010	-1.130620
1.099833	0.010	-1.145352
1.100000	0.010	-1.096970
1.100167	0.010	-1.098971
1.100333	0.010	-1.108611
1.100500	0.010	-1.132270
1.100667	0.010	-1.132291
1.100833	0.010	-1.123612
1.101000	0.010	-1.125094
1.101167	0.010	-1.127352
1.101333	0.010	-1.120781
1.101500	0.010	-1.119663
1.101667	0.010	-1.122530
1.101833	0.010	-1.155779
1.102000	0.010	-1.135434
1.102167	0.010	-1.125990
1.102333	0.010	-1.123665
1.102500	0.010	-1.092635
1.102667	0.010	-1.097936
1.102833	0.010	-1.122665
1.103000	0.010	-1.126420
1.103167	0.010	-1.147644
1.103333	0.010	-1.143008
1.103500	0.010	-1.164990
1.103667	0.010	-1.160000
1.103833	0.010	-1.128266
1.104000	0.010	-1.095647
1.104167	0.010	-1.112215
1.104333	0.010	-1.125477
1.104500	0.010	-1.150338
1.104667	0.010	-1.129635
1.104833	0.010	-1.112073
1.105000	0.010	-1.127590
1.105167	0.010	-1.130298
1.105333	0.010	-1.107435
1.105500	0.010	-1.144730
1.105667	0.010	-1.117949
1.105833	0.010	-1.113261
1.106000	0.010	-1.091793
1.106167	0.010	-1.130775
1.106333	0.010	-1.133543
1.106500	0.010	-1.131230
1.106667	0.010	-1.131962
1.106833	0.010	-1.107556
1.107000	0.010	-1.089958
1.107167	0.010	-1.107676
1.107333	0.010	-1.113721
1.107500	0.010	-1.109439
1.107667	0.010	-1.108632
1.107833	0.010	-1.102220
1.108000	0.010	-1.110543
1.108167	0.010	-1.141262
1.108333	0.010	-1.132559
1.108500	0.010	-1.142348
1.108667	0.010	-1.104312
1.108833	0.010	-1.120387
1.109000	0.010	-1.151001
1.109167	0.010	-1.156424
1.109333	0.010	-1.155677
1.109500	0.010	-1.146581
1.109667	0.010	-1.143806
1.109833	0.010	-1.141587
1.110000	0.010	-1.154960
1.110167	0.010	-1.145421
1.110333	0.010	-1.122737
1.110500	0.010	-1.128831
1.110667	0.010	-1.140292
1.110833	0.010	-1.116102
1.111000	0.010	-1.098803
1.111167	0.010	-1.144371
1.111333	0.010	-1.152777
1.111500	0.010	-1.129327
1.111667	0.010	-1.113321
1.111833	0.010	-1.098524
1.112000	0.010	-1.120540
1.112167	0.010	-1.128890
1.112333	0.010	-1.119835
1.112500	0.010	-1.136465
1.112667	0.010	-1.116902
1.112833	0.010	-1.118018
1.113000	0.010	-1.115152
1.113167	0.010	-1.125658
1.113333	0.010	-1.102997
1.113500	0.010	-1.126520
1.113667	0.010	-1.144005
1.113833	0.010	-1.136255
1.114000	0.010	-1.147076
1.114167	0.010	-1.151614
1.114333	0.010	-1.132338
1.114500	0.010	-1.118994
1.114667	0.010	-1.112949
1.114833	0.010	-1.103412
1.115000	0.010	-1.124031
1.115167	0.010	-1.105560
1.115333	0.010	-1.092525
1.115500	0.010	-1.097929
1.115667	0.010	-1.100359
1.115833	0.010	-1.134828
1.116000	0.010	-1.112031
1.116167	0.010	-1.111947
1.116333	0.010	-1.107341
1.116500	0.010	-1.108445
1.116667	0.010	-1.086143
1.116833	0.010	-1.072853
1.117000	0.010	-1.089503
1.117167	0.010	-1.115030
1.117333	0.010	-1.100923
1.117500	0.010	-1.116246
1.117667	0.010	-1.104927
1.117833	0.010	-1.105138
1.118000	0.010	-1.102603
1.118167	0.010	-1.116812
1.118333	0.010	-1.119799
1.118500	0.010	-1.134423
1.118667	0.010	-1.079250
1.118833	0.010	-1.103789
1.119000	0.010	-1.100238
1.119167	0.010	-1.122446
1.119333	0.010	-1.132180
1.119500	0.010	-1.092943
1.119667	0.010	-1.090885
1.119833	0.010	-1.108244
1.120000	0.010	-1.125283
1.120167	0.010	-1.140323
1.120333	0.010	-1.109493
1.120500	0.010	-1.117343
1.120667	0.010	-1.086331
1.120833	0.010	-1.092692
1.121000	0.010	-1.118401
1.121167	0.010	-1.116002
1.121333	0.010	-1.120296
1.121500	0.010	-1.132983
1.121667	0.010	-1.159061
1.121833	0.010	-1.137107
1.122000	0.010	-1.148854
1.122167	0.010	-1.122532
1.122333	0.010	-1.127977
1.122500	0.010	-1.132327
1.122667	0.010	-1.134012
1.122833	0.010	-1.144116
1.123000	0.010	-1.136072
1.123167	0.010	-1.120288
1.123333	0.010	-1.144337
1.123500	0.010	-1.107967
1.123667	0.010	-1.125204
1.123833	0.010	-1.121627
1.124000	0.010	-1.095950
1.124167	0.010	-1.106820
1.124333	0.010	-1.079744
1.124500	0.010	-1.110188
1.124667	0.010	-1.110093
1.124833	0.010	-1.128590
1.125000	0.010	-1.129077
1.125167	0.010	-1.076886
1.125333	0.010	-1.107579
1.125500	0.010	-1.116635
1.125667	0.010	-1.137371
1.125833	0.010	-1.087686
1.126000	0.010	-1.073850
1.126167	0.010	-1.118053
1.126333	0.010	-1.118354
1.126500	0.010	-1.125559
1.126667	0.010	-1.115555
1.126833	0.010	-1.079942
1.127000	0.010	-1.103570
1.127167	0.010	-1.116384
1.127333	0.010	-1.095368
1.127500	0.010	-1.079009
1.127667	0.010	-1.065071
1.127833	0.010	-1.090239
1.128000	0.010	-1.064453
1.128167	0.010	-1.079463
1.128333	0.010	-1.075285
1.128500	0.010	-1.108332
1.128667	0.010	-1.112762
1.128833	0.010	-1.090810
1.129000	0.010	-1.109224
1.129167	0.010	-1.083334
1.129333	0.010	-1.123870
1.129500	0.010	-1.116970
1.129667	0.010	-1.099262
1.129833	0.010	-1.080578
1.130000	0.010	-1.122072
1.130167	0.010	-1.132182
1.130333	0.010	-1.109308
1.130500	0.010	-1.110559
1.130667	0.010	-1.096598
1.130833	0.010	-1.109920
1.131000	0.010	-1.094747
1.131167	0.010	-1.088551
1.131333	0.010	-1.116807
1.131500	0.010	-1.074058
1.131667	0.010	-1.084211
1.131833	0.010	-1.090115
1.132000	0.010	-1.102053
1.132167	0.010	-1.087894
1.132333	0.010	-1.137003
1.132500	0.010	-1.094190
1.132667	0.010	-1.093042
1.132833	0.010	-1.088097
1.133000	0.010	-1.094992
1.133167	0.010	-1.102681
1.133333	0.010	-1.094749
1.133500	0.010	-1.122293
1.133667	0.010	-1.128160
1.133833	0.010	-1.116207
1.134000	0.010	-1.106045
1.134167	0.010	-1.100370
1.134333	0.010	-1.126951
1.134500	0.010	-1.080693
1.134667	0.010	-1.091008
1.134833	0.010	-1.087651
1.135000	0.010	-1.077106
1.135167	0.010	-1.120316
1.135333	0.010	-1.091466
1.135500	0.010	-1.098645
1.135667	0.010	-1.088876
1.135833	0.010	-1.117113
1.136000	0.010	-1.108136
1.136167	0.010	-1.107217
1.136333	0.010	-1.093888
1.136500	0.010	-1.099657
1.136667	0.010	-1.066205
1.136833	0.010	-1.074174
1.137000	0.010	-1.106318
1.137167	0.010	-1.111804
1.137333	0.010	-1.093705
1.137500	0.010	-1.088180
1.137667	0.010	-1.074546
1.137833	0.010	-1.077390
1.138000	0.010	-1.077901
1.138167	0.010	-1.091696
1.138333	0.010	-1.066946
1.138500	0.010	-1.069038
1.138667	0.010	-1.099078
1.138833	0.010	-1.092416
1.139000	0.010	-1.091820
1.139167	0.010	-1.088168
1.139333	0.010	-1.088687
1.139500	0.010	-1.103047
1.139667	0.010	-1.082387
1.139833	0.010	-1.099338
1.140000	0.010	-1.045703
1.140167	0.010	-1.056535
1.140333	0.010	-1.059382
1.140500	0.010	-1.068378
1.140667	0.010	-1.105577
1.140833	0.010	-1.083609
1.141000	0.010	-1.107107
1.141167	0.010	-1.120260
1.141333	0.010	-1.098995
1.141500	0.010	-1.088823
1.141667	0.010	-1.075152
1.141833	0.010	-1.056363
1.142000	0.010	-1.085688
1.142167	0.010	-1.088171
1.142333	0.010	-1.107722
1.142500	0.010	-1.087648
1.142667	0.010	-1.100817
1.142833	0.010	-1.068365
1.143000	0.010	-1.065290
1.143167	0.010	-1.072080
1.143333	0.010	-1.080683
1.143500	0.010	-1.093508
1.143667	0.010	-1.120015
1.143833	0.010	-1.073878
1.144000	0.010	-1.051085
1.144167	0.010	-1.068002
1.144333	0.010	-1.092128
1.144500	0.010	-1.127298
1.144667	0.010	-1.108840
1.144833	0.010	-1.075245
1.145000	0.010	-1.083960
1.145167	0.010	-1.091826
1.145333	0.010	-1.108981
1.145500	0.010	-1.124072
1.145667	0.010	-1.089500
1.145833	0.010	-1.058275
1.146000	0.010	-1.073753
1.146167	0.010	-1.049897
1.146333	0.010	-1.050395
1.146500	0.010	-1.058206
1.146667	0.010	-1.075625
1.146833	0.010	-1.053900
1.147000	0.010	-1.043774
1.147167	0.010	-1.052906
1.147333	0.010	-1.052919
1.147500	0.010	-1.065405
1.147667	0.010	-1.046595
1.147833	0.010	-1.043911
1.148000	0.010	-1.041374
1.148167	0.010	-1.072469
1.148333	0.010	-1.071438
1.148500	0.010	-1.074425
1.148667	0.010	-1.065501
1.148833	0.010	-1.073541
1.149000	0.010	-1.086490
1.149167	0.010	-1.092884
1.149333	0.010	-1.096716
1.149500	0.010	-1.058988
1.149667	0.010	-1.088690
1.149833	0.010	-1.097315
1.150000	0.010	-1.072015
1.150167	0.010	-1.072049
1.150333	0.010	-1.062935
1.150500	0.010	-1.041924
1.150667	0.010	-1.024953
1.150833	0.010	-1.075677
1.151000	0.010	-1.086406
1.151167	0.010	-1.085253
1.151333	0.010	-1.061805
1.151500	0.010	-1.042363
1.151667	0.010	-1.067727
1.151833	0.010	-1.080488
1.152000	0.010	-1.068463
1.152167	0.010	-1.070709
1.152333	0.010	-1.069304
1.152500	0.010	-1.084649
1.152667	0.010	-1.063965
1.152833	0.010	-1.063020
1.153000	0.010	-1.048422
1.153167	0.010	-1.076750
1.153333	0.010	-1.061095
1.153500	0.010	-1.045081
1.153667	0.010	-1.030771
1.153833	0.010	-1.056230
1.154000	0.010	-1.012625
1.154167	0.010	-1.019693
1.154333	0.010	-1.041071
1.154500	0.010	-1.090275
1.154667	0.010	-1.044391
1.154833	0.010	-1.046632
1.155000	0.010	-1.051848
1.155167	0.010	-1.059932
1.155333	0.010	-1.072133
1.155500	0.010	-1.078366
1.155667	0.010	-1.026163
1.155833	0.010	-1.026588
1.156000	0.010	-1.027743
1.156167	0.010	-1.041697
1.156333	0.010	-1.042916
1.156500	0.010	-1.049303
1.156667	0.010	-1.058785
1.156833	0.010	-1.047430
1.157000	0.010	-1.041084
1.157167	0.010	-1.065679
1.157333	0.010	-1.103598
1.157500	0.010	-1.082667
1.157667	0.010	-1.096230
1.157833	0.010	-1.044271
1.158000	0.010	-1.046621
1.158167	0.010	-1.060287
1.158333	0.010	-1.090910
1.158500	0.010	-1.059939
1.158667	0.010	-1.043167
1.158833	0.010	-1.036849
1.159000	0.010	-1.024526
1.159167	0.010	-1.047290
1.159333	0.010	-1.076176
1.159500	0.010	-1.086144
1.159667	0.010	-1.034837
1.159833	0.010	-1.078399
1.160000	0.010	-1.082265
1.160167	0.010	-1.045920
1.160333	0.010	-1.081957
1.160500	0.010	-1.039928
1.160667	0.010	-1.062632
1.160833	0.010	-1.049469
1.161000	0.010	-1.088753
1.161167	0.010	-1.067323
1.161333	0.010	-1.059992
1.161500	0.010	-1.079467
1.161667	0.010	-1.057552
1.161833	0.010	-1.055909
1.162000	0.010	-1.054868
1.162167	0.010	-1.087789
1.162333	0.010	-1.085211
1.162500	0.010	-1.065139
1.162667	0.010	-1.065227
1.162833	0.010	-1.044902
1.163000	0.010	-1.069118
1.163167	0.010	-1.045582
1.163333	0.010	-1.042826
1.163500	0.010	-1.067162
1.163667	0.010	-1.054791
1.163833	0.010	-1.060607
1.164000	0.010	-1.064914
1.164167	0.010	-1.070741
1.164333	0.010	-1.056428
1.164500	0.010	-1.067176
1.164667	0.010	-1.069056
1.164833	0.010	-1.066807
1.165000	0.010	-1.038719
1.165167	0.010	-1.034834
1.165333	0.010	-1.022034
1.165500	0.010	-1.003500
1.165667	0.010	-1.041710
1.165833	0.010	-1.020536
1.166000	0.010	-1.015536
1.166167	0.010	-1.031710
1.166333	0.010	-1.035100
1.166500	0.010	-1.050149
1.166667	0.010	-1.033822
1.166833	0.010	-1.024866
1.167000	0.010	-1.029622
1.167167	0.010	-1.035164
1.167333	0.010	-1.037531
1.167500	0.010	-1.045185
1.167667	0.010	-1.025887
1.167833	0.010	-1.063399
1.168000	0.010	-1.039539
1.168167	0.010	-1.034946
1.168333	0.010	-1.034206
1.168500	0.010	-1.047419
1.168667	0.010	-1.026248
1.168833	0.010	-1.048080
1.169000	0.010	-1.015709
1.169167	0.010	-1.011136
1.169333	0.010	-1.026241
1.169500	0.010	-1.057532
1.169667	0.010	-1.044022
1.169833	0.010	-1.053218
1.170000	0.010	-1.020569
1.170167	0.010	-1.005652
1.170333	0.010	-1.045027
1.170500	0.010	-1.040970
1.170667	0.010	-1.066601
1.170833	0.010	-1.040164
1.171000	0.010	-1.041524
1.171167	0.010	-1.043004
1.171333	0.010	-1.051283
1.171500	0.010	-1.020576
1.171667	0.010	-1.045574
1.171833	0.010	-1.035227
1.172000	0.010	-1.043376
1.172167	0.010	-1.036980
1.172333	0.010	-1.030318
1.172500	0.010	-1.033810
1.172667	0.010	-1.039529
1.172833	0.010	-1.048925
1.173000	0.010	-1.060767
1.173167	0.010	-1.056499
1.173333	0.010	-1.042357
1.173500	0.010	-1.025507
1.173667	0.010	-1.023112
1.173833	0.010	-1.008333
1.174000	0.010	-1.003729
1.174167	0.010	-1.000920
1.174333	0.010	-1.020626
1.174500	0.010	-1.029476
1.174667	0.010	-1.000957
1.174833	0.010	-1.026018
1.175000	0.010	-1.005313
1.175167	0.010	-0.969443
1.175333	0.010	-1.005372
1.175500	0.010	-0.983531
1.175667	0.010	-1.000139
1.175833	0.010	-1.012006
1.176000	0.010	-1.040357
1.176167	0.010	-1.016112
1.176333	0.010	-1.026421
1.176500	0.010	-1.031186
1.176667	0.010	-1.009215
1.176833	0.010	-1.000073
1.177000	0.010	-1.005230
1.177167	0.010	-0.999835
1.177333	0.010	-1.036805
1.177500	0.010	-1.041883
1.177667	0.010	-1.025906
1.177833	0.010	-1.031044
1.178000	0.010	-1.003981
1.178167	0.010	-0.997798
1.178333	0.010	-1.028969
1.178500	0.010	-0.998110
1.178667	0.010	-1.024055
1.178833	0.010	-1.033470
1.179000	0.010	-1.039422
1.179167	0.010	-1.035059
1.179333	0.010	-1.007748
1.179500	0.010	-1.020648
1.179667	0.010	-1.004355
1.179833	0.010	-1.009515
1.180000	0.010	-1.003475
1.180167	0.010	-0.973211
1.180333	0.010	-0.996950
1.180500	0.010	-0.991267
1.180667	0.010	-1.015868
1.180833	0.010	-1.006277
1.181000	0.010	-1.004532
1.181167	0.010	-1.012096
1.181333	0.010	-1.031104
1.181500	0.010	-1.030072
1.181667	0.010	-1.018349
1.181833	0.010	-1.040814
1.182000	0.010	-1.023825
1.182167	0.010	-1.015309
1.182333	0.010	-1.013549
1.182500	0.010	-1.026278
1.182667	0.010	-0.990919
1.182833	0.010	-1.005535
1.183000	0.010	-0.976854
1.183167	0.010	-1.007140
1.183333	0.010	-1.037557
1.183500	0.010	-1.046289
1.183667	0.010	-0.979089
1.183833	0.010	-0.979343
1.184000	0.010	-0.998081
1.184167	0.010	-1.025861
1.184333	0.010	-0.990860
1.184500	0.010	-1.022201
1.184667	0.010	-1.015777
1.184833	0.010	-1.007853
1.185000	0.010	-1.021461
1.185167	0.010	-1.030687
1.185333	0.010	-1.032396
1.185500	0.010	-1.005661
1.185667	0.010	-1.019659
1.185833	0.010	-0.992570
1.186000	0.010	-0.997244
1.186167	0.010	-0.979393
1.186333	0.010	-1.011115
1.186500	0.010	-1.030515
1.186667	0.010	-0.988478
1.186833	0.010	-0.983988
1.187000	0.010	-0.963166
1.187167	0.010	-0.975614
1.187333	0.010	-0.958112
1.187500	0.010	-0.976207
1.187667	0.010	-1.000112
1.187833	0.010	-0.981285
1.188000	0.010	-0.987086
1.188167	0.010	-1.002294
1.188333	0.010	-0.982315
1.188500	0.010	-0.967329
1.188667	0.010	-0.998962
1.188833	0.010	-0.980018
1.189000	0.010	-0.982049
1.189167	0.010	-0.982245
1.189333	0.010	-0.987300
1.189500	0.010	-0.984406
1.189667	0.010	-0.980724
1.189833	0.010	-0.957666
1.190000	0.010	-0.975448
1.190167	0.010	-0.951979
1.190333	0.010	-0.958024
1.190500	0.010	-0.973542
1.190667	0.010	-0.975154
1.190833	0.010	-0.997190
1.191000	0.010	-0.987290
1.191167	0.010	-0.995839
1.191333	0.010	-0.982339
1.191500	0.010	-0.987503
1.191667	0.010	-0.972573
1.191833	0.010	-0.958448
1.192000	0.010	-0.963664
1.192167	0.010	-0.977365
1.192333	0.010	-0.992089
1.192500	0.010	-0.965434
1.192667	0.010	-0.980035
1.192833	0.010	-1.009126
1.193000	0.010	-1.000801
1.193167	0.010	-0.961138
1.193333	0.010	-0.951175
1.193500	0.010	-0.936459
1.193667	0.010	-0.959927
1.193833	0.010	-0.972590
1.194000	0.010	-0.982377
1.194167	0.010	-0.973781
1.194333	0.010	-0.983662
1.194500	0.010	-0.981127
1.194667	0.010	-0.948426
1.194833	0.010	-0.997575
1.195000	0.010	-0.980224
1.195167	0.010	-0.975512
1.195333	0.010	-0.953016
1.195500	0.010	-0.946554
1.195667	0.010	-0.940633
1.195833	0.010	-0.977259
1.196000	0.010	-0.969859
1.196167	0.010	-0.970643
1.196333	0.010	-0.963589
1.196500	0.010	-0.940036
1.196667	0.010	-0.947742
1.196833	0.010	-0.968143
1.197000	0.010	-0.976323
1.197167	0.010	-0.959188
1.197333	0.010	-0.927010
1.197500	0.010	-0.932705
1.197667	0.010	-0.942818
1.197833	0.010	-0.971257
1.198000	0.010	-0.968383
1.198167	0.010	-0.959253
1.198333	0.010	-0.951891
1.198500	0.010	-0.940003
1.198667	0.010	-0.964821
1.198833	0.010	-0.960210
1.199000	0.010	-0.963420
1.199167	0.010	-0.930506
1.199333	0.010	-0.927436
1.199500	0.010	-0.936487
1.199667	0.010	-0.935976
1.199833	0.010	-0.939996
1.200000	0.010	-0.931641
1.200167	0.010	-0.956095
1.200333	0.010	-0.961550
1.200500	0.010	-0.945251
1.200667	0.010	-0.950817
1.200833	0.010	-0.950851
1.201000	0.010	-0.967152
1.201167	0.010	-0.979973
1.201333	0.010	-0.946267
1.201500	0.010	-0.927657
1.201667	0.010	-0.954323
1.201833	0.010	-0.955608
1.202000	0.010	-0.933779
1.202167	0.010	-0.970804
1.202333	0.010	-0.938767
1.202500	0.010	-0.938866
1.202667	0.010	-0.970469
1.202833	0.010	-0.931667
1.203000	0.010	-0.939781
1.203167	0.010	-0.961370
1.203333	0.010	-0.965621
1.203500	0.010	-0.956356
1.203667	0.010	-0.930667
1.203833	0.010	-0.959914
1.204000	0.010	-0.954684
1.204167	0.010	-0.971282
1.204333	0.010	-0.951865
1.204500	0.010	-0.942982
1.204667	0.010	-0.952659
1.204833	0.010	-0.968908
1.205000	0.010	-0.970472
1.205167	0.010	-0.925366
1.205333	0.010	-0.956076
1.205500	0.010	-0.932608
1.205667	0.010	-0.956677
1.205833	0.010	-0.959338
1.206000	0.010	-0.946351
1.206167	0.010	-0.962812
1.206333	0.010	-0.924301
1.206500	0.010	-0.935893
1.206667	0.010	-0.960570
1.206833	0.010	-0.960262
1.207000	0.010	-0.949743
1.207167	0.010	-0.948889
1.207333	0.010	-0.959026
1.207500	0.010	-0.949368
1.207667	0.010	-0.909283
1.207833	0.010	-0.912999
1.208000	0.010	-0.912431
1.208167	0.010	-0.917196
1.208333	0.010	-0.911386
1.208500	0.010	-0.928865
1.208667	0.010	-0.943897
1.208833	0.010	-0.919838
1.209000	0.010	-0.924497
1.209167	0.010	-0.927572
1.209333	0.010	-0.946851
1.209500	0.010	-0.936156
1.209667	0.010	-0.941610
1.209833	0.010	-0.909713
1.210000	0.010	-0.899849
1.210167	0.010	-0.919972
1.210333	0.010	-0.909399
1.210500	0.010	-0.937943
1.210667	0.010	-0.926384
1.210833	0.010	-0.870965
1.211000	0.010	-0.872703
1.211167	0.010	-0.875196
1.211333	0.010	-0.896528
1.211500	0.010	-0.932025
1.211667	0.010	-0.899160
1.211833	0.010	-0.915631
1.212000	0.010	-0.915433
1.212167	0.010	-0.887705
1.212333	0.010	-0.910774
1.212500	0.010	-0.903584
