File Path	chrom://d9p16qn1/ChromeleonLocal/Instrument Data/HPLC/Sequences/CH 456/Alena/alena_b.seq/876.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	1 mL Std
Injection Number	1
Position	1
Comment	
Processing Method	Hot Sauce_rev1
Instrument Method	Hot Sauce_rev1
Type	Calibration Standard
Status	Finished
Injection Date	11/1/2016
Injection Time	9:21:42 AM
Injection Volume (µl)	20.0
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.000000
Time Max. (min)	9.000000
Data Points	54000
Detector	UV
Exporting Data System	Chromeleon 7.1.1.1127
Operator	
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0.049907
Signal Max.	8.835216
Channel	UV_VIS_1
Driver Name	VWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.010
Max. Step (s)	0.020
Average Step (s)	0.010

Signal Parameter Information:
Signal Info	WVL:280 nm

Raw Data:
Time (min)	Step (s)	Value (mAU)
0.828167	0.010	0.024205
0.828333	0.010	0.025625
0.828500	0.010	0.022186
0.828667	0.010	0.021627
0.828833	0.010	0.034797
0.829000	0.010	0.016949
0.829167	0.010	0.013783
0.829333	0.010	0.014456
0.829500	0.010	0.004500
0.829667	0.010	0.005744
0.829833	0.010	0.021923
0.830000	0.010	0.013447
0.830167	0.010	0.003973
0.830333	0.010	0.027883
0.830500	0.010	0.030876
0.830667	0.010	0.008116
0.830833	0.010	0.013597
0.831000	0.010	0.023865
0.831167	0.010	0.035233
0.831333	0.010	0.016738
0.831500	0.010	-0.014780
0.831667	0.010	-0.009097
0.831833	0.010	-0.004756
0.832000	0.010	0.003859
0.832167	0.010	0.003237
0.832333	0.010	0.005059
0.832500	0.010	0.014184
0.832667	0.010	0.039536
0.832833	0.010	0.008227
0.833000	0.010	0.010214
0.833167	0.010	0.003236
0.833333	0.010	0.031348
0.833500	0.010	0.010683
0.833667	0.010	0.031336
0.833833	0.010	-0.000416
0.834000	0.010	0.010824
0.834167	0.010	-0.003049
0.834333	0.010	0.022335
0.834500	0.010	-0.010744
0.834667	0.010	0.000366
0.834833	0.010	0.033132
0.835000	0.010	0.038237
0.835167	0.010	0.020048
0.835333	0.010	0.010095
0.835500	0.010	0.040343
0.835667	0.010	0.018201
0.835833	0.010	0.018025
0.836000	0.010	0.018081
0.836167	0.010	0.010220
0.836333	0.010	0.002570
0.836500	0.010	0.007043
0.836667	0.010	0.020170
0.836833	0.010	0.009523
0.837000	0.010	0.012826
0.837167	0.010	0.005263
0.837333	0.010	-0.001144
0.837500	0.010	-0.029859
0.837667	0.010	0.013135
0.837833	0.010	0.020056
0.838000	0.010	0.002835
0.838167	0.010	0.023288
0.838333	0.010	0.005086
0.838500	0.010	0.041685
0.838667	0.010	0.009606
0.838833	0.010	0.002348
0.839000	0.010	0.000842
0.839167	0.010	-0.001416
0.839333	0.010	0.010301
0.839500	0.010	0.005992
0.839667	0.010	-0.003678
0.839833	0.010	0.027142
0.840000	0.010	0.020394
0.840167	0.010	0.015458
0.840333	0.010	0.003109
0.840500	0.010	0.003311
0.840667	0.010	0.002330
0.840833	0.010	0.003641
0.841000	0.010	-0.020963
0.841167	0.010	-0.010224
0.841333	0.010	-0.005157
0.841500	0.010	0.011929
0.841667	0.010	0.031119
0.841833	0.010	0.004702
0.842000	0.010	0.001999
0.842167	0.010	-0.006750
0.842333	0.010	0.014977
0.842500	0.010	0.000182
0.842667	0.010	0.005961
0.842833	0.010	0.016805
0.843000	0.010	0.000308
0.843167	0.010	0.019783
0.843333	0.010	0.017865
0.843500	0.010	-0.004043
0.843667	0.010	-0.000464
0.843833	0.010	0.014412
0.844000	0.010	0.035939
0.844167	0.010	0.044581
0.844333	0.010	-0.003749
0.844500	0.010	0.031521
0.844667	0.010	0.043463
0.844833	0.010	0.028959
0.845000	0.010	0.020740
0.845167	0.010	0.042120
0.845333	0.010	0.040361
0.845500	0.010	-0.011464
0.845667	0.010	-0.031582
0.845833	0.010	-0.008155
0.846000	0.010	-0.015708
0.846167	0.010	0.002888
0.846333	0.010	0.007181
0.846500	0.010	-0.010869
0.846667	0.010	0.000222
0.846833	0.010	0.001923
0.847000	0.010	0.004890
0.847167	0.010	-0.023806
0.847333	0.010	-0.005445
0.847500	0.010	-0.016758
0.847667	0.010	-0.003139
0.847833	0.010	-0.017538
0.848000	0.010	-0.014795
0.848167	0.010	0.006224
0.848333	0.010	0.005422
0.848500	0.010	-0.014887
0.848667	0.010	-0.001837
0.848833	0.010	-0.000843
0.849000	0.010	0.010861
0.849167	0.010	0.008730
0.849333	0.010	-0.001463
0.849500	0.010	-0.022824
0.849667	0.010	-0.009251
0.849833	0.010	-0.006427
0.850000	0.010	0.029290
0.850167	0.010	0.027254
0.850333	0.010	0.013582
0.850500	0.010	-0.006929
0.850667	0.010	0.021451
0.850833	0.010	0.004110
0.851000	0.010	0.008514
0.851167	0.010	-0.005033
0.851333	0.010	0.008951
0.851500	0.010	0.027595
0.851667	0.010	0.009319
0.851833	0.010	0.029985
0.852000	0.010	0.004566
0.852167	0.010	0.006708
0.852333	0.010	0.023903
0.852500	0.010	0.008739
0.852667	0.010	0.010348
0.852833	0.010	0.019603
0.853000	0.010	0.016940
0.853167	0.010	-0.000524
0.853333	0.010	0.063042
0.853500	0.010	0.039250
0.853667	0.010	0.015454
0.853833	0.010	-0.011150
0.854000	0.010	-0.016074
0.854167	0.010	0.010881
0.854333	0.010	-0.000484
0.854500	0.010	0.010839
0.854667	0.010	0.018836
0.854833	0.010	0.003597
0.855000	0.010	0.030348
0.855167	0.010	-0.002272
0.855333	0.010	-0.000230
0.855500	0.010	-0.006516
0.855667	0.010	0.037313
0.855833	0.010	0.021251
0.856000	0.010	0.041363
0.856167	0.010	0.034105
0.856333	0.010	0.046905
0.856500	0.010	0.028895
0.856667	0.010	0.021603
0.856833	0.010	0.022756
0.857000	0.010	0.006459
0.857167	0.010	0.015953
0.857333	0.010	0.021861
0.857500	0.010	0.002461
0.857667	0.010	0.022323
0.857833	0.010	-0.004913
0.858000	0.010	0.015732
0.858167	0.010	0.001446
0.858333	0.010	-0.000485
0.858500	0.010	0.028485
0.858667	0.010	0.012379
0.858833	0.010	0.022400
0.859000	0.010	0.028896
0.859167	0.010	0.029268
0.859333	0.010	0.032949
0.859500	0.010	0.030272
0.859667	0.010	0.038554
0.859833	0.010	0.002320
0.860000	0.010	0.015622
0.860167	0.010	0.011957
0.860333	0.010	0.012638
0.860500	0.010	-0.001592
0.860667	0.010	0.000690
0.860833	0.010	0.023960
0.861000	0.010	0.048555
0.861167	0.010	0.043246
0.861333	0.010	0.058630
0.861500	0.010	-0.016445
0.861667	0.010	0.027299
0.861833	0.010	0.008522
0.862000	0.010	0.029146
0.862167	0.010	-0.000254
0.862333	0.010	0.015974
0.862500	0.010	0.022270
0.862667	0.010	0.005178
0.862833	0.010	-0.005458
0.863000	0.010	0.007876
0.863167	0.010	-0.009677
0.863333	0.010	-0.008616
0.863500	0.010	0.006325
0.863667	0.010	0.006626
0.863833	0.010	-0.018730
0.864000	0.010	0.000103
0.864167	0.010	-0.021431
0.864333	0.010	-0.003477
0.864500	0.010	-0.014388
0.864667	0.010	-0.004827
0.864833	0.010	0.020893
0.865000	0.010	0.017590
0.865167	0.010	0.043158
0.865333	0.010	0.034841
0.865500	0.010	0.044729
0.865667	0.010	0.008167
0.865833	0.010	0.017139
0.866000	0.010	0.026251
0.866167	0.010	-0.014789
0.866333	0.010	-0.009680
0.866500	0.010	0.011120
0.866667	0.010	0.037225
0.866833	0.010	0.027986
0.867000	0.010	0.016351
0.867167	0.010	0.035000
0.867333	0.010	0.014319
0.867500	0.010	-0.006609
0.867667	0.010	0.013346
0.867833	0.010	-0.002933
0.868000	0.010	-0.022706
0.868167	0.010	-0.011472
0.868333	0.010	-0.005164
0.868500	0.010	-0.006789
0.868667	0.010	0.007922
0.868833	0.010	0.036372
0.869000	0.010	0.031715
0.869167	0.010	0.003134
0.869333	0.010	0.023506
0.869500	0.010	0.010438
0.869667	0.010	-0.004330
0.869833	0.010	-0.028526
0.870000	0.010	-0.010971
0.870167	0.010	0.021476
0.870333	0.010	-0.010449
0.870500	0.010	-0.007303
0.870667	0.010	0.016031
0.870833	0.010	0.007814
0.871000	0.010	0.030620
0.871167	0.010	0.042048
0.871333	0.010	0.023353
0.871500	0.010	-0.010658
0.871667	0.010	-0.008910
0.871833	0.010	-0.000308
0.872000	0.010	-0.012298
0.872167	0.010	0.016711
0.872333	0.010	0.023972
0.872500	0.010	-0.004240
0.872667	0.010	0.027523
0.872833	0.010	-0.006217
0.873000	0.010	0.003981
0.873167	0.010	-0.001567
0.873333	0.010	-0.006741
0.873500	0.010	-0.004801
0.873667	0.010	0.000275
0.873833	0.010	-0.001707
0.874000	0.010	-0.011034
0.874167	0.010	-0.001141
0.874333	0.010	0.014787
0.874500	0.010	0.029417
0.874667	0.010	0.046649
0.874833	0.010	0.042555
0.875000	0.010	0.030346
0.875167	0.010	0.042952
0.875333	0.010	0.028781
0.875500	0.010	0.032472
0.875667	0.010	0.012419
0.875833	0.010	-0.015900
0.876000	0.010	0.018266
0.876167	0.010	0.011413
0.876333	0.010	0.027149
0.876500	0.010	0.007299
0.876667	0.010	0.004152
0.876833	0.010	0.037583
0.877000	0.010	-0.006924
0.877167	0.010	0.017801
0.877333	0.010	0.031308
0.877500	0.010	0.050902
0.877667	0.010	0.021186
0.877833	0.010	0.015713
0.878000	0.010	0.034634
0.878167	0.010	0.003957
0.878333	0.010	0.012681
0.878500	0.010	0.011348
0.878667	0.010	0.018211
0.878833	0.010	0.029168
0.879000	0.010	0.016687
0.879167	0.010	0.012109
0.879333	0.010	0.005129
0.879500	0.010	0.016709
0.879667	0.010	0.000891
0.879833	0.010	0.022354
0.880000	0.010	0.047813
0.880167	0.010	0.016546
0.880333	0.010	-0.003369
0.880500	0.010	-0.009439
0.880667	0.010	-0.004994
0.880833	0.010	-0.008096
0.881000	0.010	-0.015816
0.881167	0.010	-0.021399
0.881333	0.010	0.023939
0.881500	0.010	0.004211
0.881667	0.010	-0.013631
0.881833	0.010	0.006686
0.882000	0.010	0.031867
0.882167	0.010	0.010463
0.882333	0.010	-0.005077
0.882500	0.010	-0.002518
0.882667	0.010	0.012229
0.882833	0.010	-0.005067
0.883000	0.010	-0.007995
0.883167	0.010	0.005527
0.883333	0.010	-0.022594
0.883500	0.010	0.013974
0.883667	0.010	-0.006536
0.883833	0.010	0.003041
0.884000	0.010	0.020926
0.884167	0.010	0.036451
0.884333	0.010	0.007064
0.884500	0.010	0.000219
0.884667	0.010	-0.008861
0.884833	0.010	0.000515
0.885000	0.010	0.015728
0.885167	0.010	0.023190
0.885333	0.010	0.039488
0.885500	0.010	0.025583
0.885667	0.010	0.033130
0.885833	0.010	0.040333
0.886000	0.010	0.026038
0.886167	0.010	0.028514
0.886333	0.010	0.011992
0.886500	0.010	0.045003
0.886667	0.010	0.011939
0.886833	0.010	0.005902
0.887000	0.010	0.016779
0.887167	0.010	0.023421
0.887333	0.010	0.012452
0.887500	0.010	0.039946
0.887667	0.010	0.026137
0.887833	0.010	0.011850
0.888000	0.010	0.015353
0.888167	0.010	0.001281
0.888333	0.010	-0.009869
0.888500	0.010	0.011663
0.888667	0.010	-0.015694
0.888833	0.010	-0.005573
0.889000	0.010	0.005197
0.889167	0.010	0.002036
0.889333	0.010	0.000573
0.889500	0.010	0.026848
0.889667	0.010	0.038804
0.889833	0.010	0.039097
0.890000	0.010	0.029823
0.890167	0.010	0.044822
0.890333	0.010	0.028570
0.890500	0.010	0.017184
0.890667	0.010	0.029568
0.890833	0.010	0.014454
0.891000	0.010	-0.000402
0.891167	0.010	0.021704
0.891333	0.010	0.018256
0.891500	0.010	0.041843
0.891667	0.010	0.008650
0.891833	0.010	-0.001498
0.892000	0.010	-0.004171
0.892167	0.010	0.005895
0.892333	0.010	-0.004255
0.892500	0.010	0.017356
0.892667	0.010	0.013738
0.892833	0.010	-0.003030
0.893000	0.010	0.019449
0.893167	0.010	0.042140
0.893333	0.010	0.033952
0.893500	0.010	0.033557
0.893667	0.010	0.043994
0.893833	0.010	0.018273
0.894000	0.010	-0.001460
0.894167	0.010	-0.000411
0.894333	0.010	0.001514
0.894500	0.010	0.003822
0.894667	0.010	0.020064
0.894833	0.010	0.007115
0.895000	0.010	-0.006175
0.895167	0.010	-0.008164
0.895333	0.010	0.024257
0.895500	0.010	0.013572
0.895667	0.010	-0.033219
0.895833	0.010	0.004010
0.896000	0.010	0.054456
0.896167	0.010	0.014933
0.896333	0.010	0.019277
0.896500	0.010	-0.005479
0.896667	0.010	0.033221
0.896833	0.010	0.006507
0.897000	0.010	0.028851
0.897167	0.010	0.018331
0.897333	0.010	0.014828
0.897500	0.010	-0.007234
0.897667	0.010	-0.011253
0.897833	0.010	-0.020218
0.898000	0.010	0.004759
0.898167	0.010	0.026619
0.898333	0.010	0.054121
0.898500	0.010	0.046202
0.898667	0.010	0.007158
0.898833	0.010	0.021603
0.899000	0.010	0.035854
0.899167	0.010	0.021064
0.899333	0.010	0.024348
0.899500	0.010	0.004121
0.899667	0.010	0.013687
0.899833	0.010	0.033709
0.900000	0.010	0.022224
0.900167	0.010	0.002931
0.900333	0.010	-0.017930
0.900500	0.010	0.021169
0.900667	0.010	0.030631
0.900833	0.010	0.059339
0.901000	0.010	0.014383
0.901167	0.010	0.030669
0.901333	0.010	0.017472
0.901500	0.010	0.043998
0.901667	0.010	0.028256
0.901833	0.010	0.049443
0.902000	0.010	0.013601
0.902167	0.010	0.039599
0.902333	0.010	0.036056
0.902500	0.010	0.024982
0.902667	0.010	0.019278
0.902833	0.010	0.026245
0.903000	0.010	0.022278
0.903167	0.010	-0.000744
0.903333	0.010	0.031178
0.903500	0.010	0.037033
0.903667	0.010	0.022198
0.903833	0.010	0.028494
0.904000	0.010	0.060104
0.904167	0.010	0.020106
0.904333	0.010	0.001476
0.904500	0.010	0.038069
0.904667	0.010	0.016278
0.904833	0.010	0.048736
0.905000	0.010	0.050009
0.905167	0.010	0.032473
0.905333	0.010	0.043788
0.905500	0.010	0.011144
0.905667	0.010	0.016920
0.905833	0.010	0.003745
0.906000	0.010	0.033931
0.906167	0.010	0.023837
0.906333	0.010	0.021276
0.906500	0.010	0.029653
0.906667	0.010	0.014447
0.906833	0.010	0.012027
0.907000	0.010	0.016768
0.907167	0.010	0.049619
0.907333	0.010	0.042015
0.907500	0.010	0.028241
0.907667	0.010	0.017219
0.907833	0.010	0.018711
0.908000	0.010	0.023059
0.908167	0.010	0.030118
0.908333	0.010	0.034165
0.908500	0.010	0.018903
0.908667	0.010	0.012806
0.908833	0.010	0.034261
0.909000	0.010	0.047061
0.909167	0.010	0.030878
0.909333	0.010	0.029327
0.909500	0.010	0.060422
0.909667	0.010	0.028799
0.909833	0.010	0.015946
0.910000	0.010	0.040706
0.910167	0.010	0.041130
0.910333	0.010	0.006246
0.910500	0.010	0.006769
0.910667	0.010	0.031904
0.910833	0.010	0.027322
0.911000	0.010	0.014993
0.911167	0.010	0.007451
0.911333	0.010	0.050915
0.911500	0.010	0.062272
0.911667	0.010	0.047027
0.911833	0.010	0.009165
0.912000	0.010	0.026039
0.912167	0.010	0.005390
0.912333	0.010	0.040396
0.912500	0.010	0.050220
0.912667	0.010	0.037644
0.912833	0.010	0.055349
0.913000	0.010	0.044865
0.913167	0.010	0.028677
0.913333	0.010	0.050870
0.913500	0.010	0.068673
0.913667	0.010	0.030558
0.913833	0.010	0.018404
0.914000	0.010	0.040795
0.914167	0.010	0.050526
0.914333	0.010	0.045707
0.914500	0.010	0.056402
0.914667	0.010	0.052361
0.914833	0.010	0.014736
0.915000	0.010	0.014381
0.915167	0.010	0.029108
0.915333	0.010	0.022720
0.915500	0.010	0.031708
0.915667	0.010	0.053123
0.915833	0.010	0.028344
0.916000	0.010	0.013700
0.916167	0.010	0.015713
0.916333	0.010	0.025409
0.916500	0.010	0.016969
0.916667	0.010	0.021367
0.916833	0.010	0.015703
0.917000	0.010	0.012306
0.917167	0.010	0.029141
0.917333	0.010	0.047332
0.917500	0.010	0.045791
0.917667	0.010	0.016114
0.917833	0.010	0.010256
0.918000	0.010	0.052001
0.918167	0.010	0.041224
0.918333	0.010	0.026515
0.918500	0.010	0.036611
0.918667	0.010	0.034802
0.918833	0.010	0.045957
0.919000	0.010	0.036860
0.919167	0.010	0.047211
0.919333	0.010	0.053624
0.919500	0.010	0.055388
0.919667	0.010	0.056331
0.919833	0.010	0.055673
0.920000	0.010	0.062963
0.920167	0.010	0.055080
0.920333	0.010	0.060696
0.920500	0.010	0.039524
0.920667	0.010	0.045829
0.920833	0.010	0.038050
0.921000	0.010	0.051873
0.921167	0.010	0.017910
0.921333	0.010	0.048599
0.921500	0.010	0.049905
0.921667	0.010	0.044591
0.921833	0.010	0.031456
0.922000	0.010	0.039827
0.922167	0.010	0.040659
0.922333	0.010	0.035581
0.922500	0.010	0.038233
0.922667	0.010	0.041748
0.922833	0.010	0.051338
0.923000	0.010	0.077388
0.923167	0.010	0.029088
0.923333	0.010	0.037862
0.923500	0.010	0.037354
0.923667	0.010	0.033923
0.923833	0.010	0.019020
0.924000	0.010	0.029342
0.924167	0.010	0.047463
0.924333	0.010	0.022856
0.924500	0.010	0.021874
0.924667	0.010	0.044306
0.924833	0.010	0.052627
0.925000	0.010	0.042299
0.925167	0.010	0.030815
0.925333	0.010	0.029033
0.925500	0.010	0.022688
0.925667	0.010	0.031827
0.925833	0.010	0.001936
0.926000	0.010	0.030472
0.926167	0.010	0.045591
0.926333	0.010	0.039285
0.926500	0.010	-0.002041
0.926667	0.010	0.028030
0.926833	0.010	0.039898
0.927000	0.010	0.044652
0.927167	0.010	0.022614
0.927333	0.010	0.047572
0.927500	0.010	0.051734
0.927667	0.010	0.048684
0.927833	0.010	0.054308
0.928000	0.010	0.045348
0.928167	0.010	0.053617
0.928333	0.010	0.032436
0.928500	0.010	0.021271
0.928667	0.010	0.029208
0.928833	0.010	0.000218
0.929000	0.010	0.004061
0.929167	0.010	0.032957
0.929333	0.010	0.030186
0.929500	0.010	0.036114
0.929667	0.010	0.034945
0.929833	0.010	0.048293
0.930000	0.010	0.040016
0.930167	0.010	0.039048
0.930333	0.010	0.044421
0.930500	0.010	0.031157
0.930667	0.010	0.036487
0.930833	0.010	0.056849
0.931000	0.010	0.063518
0.931167	0.010	0.059732
0.931333	0.010	0.063969
0.931500	0.010	0.045490
0.931667	0.010	0.042362
0.931833	0.010	0.059542
0.932000	0.010	0.067494
0.932167	0.010	0.044216
0.932333	0.010	0.012266
0.932500	0.010	0.046904
0.932667	0.010	0.054160
0.932833	0.010	0.053213
0.933000	0.010	0.056991
0.933167	0.010	0.031363
0.933333	0.010	0.027042
0.933500	0.010	0.022938
0.933667	0.010	0.049981
0.933833	0.010	0.030812
0.934000	0.010	0.037095
0.934167	0.010	0.024321
0.934333	0.010	0.050228
0.934500	0.010	0.033548
0.934667	0.010	0.046884
0.934833	0.010	0.021668
0.935000	0.010	0.040874
0.935167	0.010	0.037014
0.935333	0.010	0.049104
0.935500	0.010	0.044513
0.935667	0.010	0.078029
0.935833	0.010	0.083731
0.936000	0.010	0.069319
0.936167	0.010	0.077493
0.936333	0.010	0.050699
0.936500	0.010	0.042844
0.936667	0.010	0.057343
0.936833	0.010	0.046800
0.937000	0.010	0.049926
0.937167	0.010	0.066790
0.937333	0.010	0.017977
0.937500	0.010	0.032408
0.937667	0.010	0.034447
0.937833	0.010	0.043357
0.938000	0.010	0.043350
0.938167	0.010	0.069638
0.938333	0.010	0.049204
0.938500	0.010	0.042549
0.938667	0.010	0.033819
0.938833	0.010	0.038983
0.939000	0.010	0.056822
0.939167	0.010	0.044835
0.939333	0.010	0.042210
0.939500	0.010	0.059292
0.939667	0.010	0.034903
0.939833	0.010	0.050903
0.940000	0.010	0.039723
0.940167	0.010	0.027958
0.940333	0.010	0.037283
0.940500	0.010	0.047218
0.940667	0.010	0.053716
0.940833	0.010	0.023255
0.941000	0.010	0.044730
0.941167	0.010	0.010617
0.941333	0.010	0.017938
0.941500	0.010	0.039076
0.941667	0.010	0.063415
0.941833	0.010	0.050418
0.942000	0.010	0.048737
0.942167	0.010	0.054199
0.942333	0.010	0.034072
0.942500	0.010	0.056822
0.942667	0.010	0.033607
0.942833	0.010	0.041520
0.943000	0.010	0.063004
0.943167	0.010	0.038790
0.943333	0.010	0.051658
0.943500	0.010	0.036084
0.943667	0.010	0.054406
0.943833	0.010	0.051582
0.944000	0.010	0.042603
0.944167	0.010	0.055678
0.944333	0.010	0.076910
0.944500	0.010	0.097101
0.944667	0.010	0.054854
0.944833	0.010	0.047633
0.945000	0.010	0.053586
0.945167	0.010	0.027121
0.945333	0.010	0.061024
0.945500	0.010	0.062660
0.945667	0.010	0.067200
0.945833	0.010	0.042484
0.946000	0.010	0.019132
0.946167	0.010	0.014998
0.946333	0.010	0.010484
0.946500	0.010	0.020419
0.946667	0.010	0.018722
0.946833	0.010	0.032555
0.947000	0.010	0.024932
0.947167	0.010	0.022554
0.947333	0.010	0.044602
0.947500	0.010	0.066663
0.947667	0.010	0.022645
0.947833	0.010	0.027132
0.948000	0.010	0.027118
0.948167	0.010	0.020073
0.948333	0.010	0.028820
0.948500	0.010	0.010431
0.948667	0.010	0.034701
0.948833	0.010	0.041685
0.949000	0.010	0.056303
0.949167	0.010	0.042872
0.949333	0.010	0.067737
0.949500	0.010	0.024671
0.949667	0.010	0.044542
0.949833	0.010	0.057323
0.950000	0.010	0.066935
0.950167	0.010	0.034793
0.950333	0.010	0.044619
0.950500	0.010	0.049156
0.950667	0.010	0.022656
0.950833	0.010	0.029987
0.951000	0.010	0.056299
0.951167	0.010	0.057574
0.951333	0.010	0.079251
0.951500	0.010	0.067637
0.951667	0.010	0.058938
0.951833	0.010	0.032253
0.952000	0.010	0.020434
0.952167	0.010	0.047914
0.952333	0.010	0.072248
0.952500	0.010	0.031043
0.952667	0.010	0.055557
0.952833	0.010	0.055514
0.953000	0.010	0.081699
0.953167	0.010	0.067633
0.953333	0.010	0.075244
0.953500	0.010	0.061889
0.953667	0.010	0.062411
0.953833	0.010	0.060053
0.954000	0.010	0.019059
0.954167	0.010	0.059346
0.954333	0.010	0.052081
0.954500	0.010	0.068397
0.954667	0.010	0.065106
0.954833	0.010	0.065458
0.955000	0.010	0.049613
0.955167	0.010	0.068171
0.955333	0.010	0.066967
0.955500	0.010	0.059272
0.955667	0.010	0.063636
0.955833	0.010	0.045793
0.956000	0.010	0.044143
0.956167	0.010	0.058129
0.956333	0.010	0.060511
0.956500	0.010	0.046439
0.956667	0.010	0.057257
0.956833	0.010	0.062760
0.957000	0.010	0.034406
0.957167	0.010	0.040528
0.957333	0.010	0.089130
0.957500	0.010	0.071709
0.957667	0.010	0.083569
0.957833	0.010	0.082884
0.958000	0.010	0.095508
0.958167	0.010	0.075239
0.958333	0.010	0.077703
0.958500	0.010	0.049455
0.958667	0.010	0.060438
0.958833	0.010	0.064585
0.959000	0.010	0.058325
0.959167	0.010	0.063579
0.959333	0.010	0.057976
0.959500	0.010	0.055541
0.959667	0.010	0.059608
0.959833	0.010	0.071491
0.960000	0.010	0.073490
0.960167	0.010	0.056401
0.960333	0.010	0.059046
0.960500	0.010	0.075790
0.960667	0.010	0.072104
0.960833	0.010	0.060121
0.961000	0.010	0.064985
0.961167	0.010	0.055156
0.961333	0.010	0.074681
0.961500	0.010	0.037002
0.961667	0.010	0.048878
0.961833	0.010	0.061078
0.962000	0.010	0.083985
0.962167	0.010	0.055927
0.962333	0.010	0.066593
0.962500	0.010	0.082818
0.962667	0.010	0.053549
0.962833	0.010	0.085167
0.963000	0.010	0.067358
0.963167	0.010	0.077223
0.963333	0.010	0.088188
0.963500	0.010	0.077138
0.963667	0.010	0.064849
0.963833	0.010	0.073769
0.964000	0.010	0.046185
0.964167	0.010	0.064450
0.964333	0.010	0.064193
0.964500	0.010	0.047773
0.964667	0.010	0.052623
0.964833	0.010	0.071040
0.965000	0.010	0.075481
0.965167	0.010	0.091003
0.965333	0.010	0.081881
0.965500	0.010	0.108620
0.965667	0.010	0.089096
0.965833	0.010	0.098746
0.966000	0.010	0.060294
0.966167	0.010	0.059891
0.966333	0.010	0.059716
0.966500	0.010	0.071759
0.966667	0.010	0.078775
0.966833	0.010	0.106962
0.967000	0.010	0.092962
0.967167	0.010	0.104660
0.967333	0.010	0.068968
0.967500	0.010	0.090845
0.967667	0.010	0.071387
0.967833	0.010	0.058520
0.968000	0.010	0.059253
0.968167	0.010	0.094860
0.968333	0.010	0.094388
0.968500	0.010	0.102563
0.968667	0.010	0.078615
0.968833	0.010	0.073022
0.969000	0.010	0.078080
0.969167	0.010	0.067040
0.969333	0.010	0.087378
0.969500	0.010	0.097108
0.969667	0.010	0.085735
0.969833	0.010	0.105082
0.970000	0.010	0.068615
0.970167	0.010	0.093859
0.970333	0.010	0.083704
0.970500	0.010	0.085483
0.970667	0.010	0.056622
0.970833	0.010	0.064355
0.971000	0.010	0.081043
0.971167	0.010	0.053939
0.971333	0.010	0.044562
0.971500	0.010	0.071100
0.971667	0.010	0.061959
0.971833	0.010	0.098939
0.972000	0.010	0.091037
0.972167	0.010	0.097807
0.972333	0.010	0.082254
0.972500	0.010	0.076879
0.972667	0.010	0.070574
0.972833	0.010	0.051659
0.973000	0.010	0.065496
0.973167	0.010	0.105557
0.973333	0.010	0.048861
0.973500	0.010	0.080281
0.973667	0.010	0.066663
0.973833	0.010	0.070280
0.974000	0.010	0.094626
0.974167	0.010	0.116699
0.974333	0.010	0.097864
0.974500	0.010	0.081609
0.974667	0.010	0.076238
0.974833	0.010	0.098546
0.975000	0.010	0.108286
0.975167	0.010	0.076559
0.975333	0.010	0.102205
0.975500	0.010	0.123293
0.975667	0.010	0.078803
0.975833	0.010	0.075733
0.976000	0.010	0.108400
0.976167	0.010	0.078170
0.976333	0.010	0.063294
0.976500	0.010	0.103797
0.976667	0.010	0.087486
0.976833	0.010	0.062351
0.977000	0.010	0.054814
0.977167	0.010	0.063702
0.977333	0.010	0.088556
0.977500	0.010	0.063707
0.977667	0.010	0.099831
0.977833	0.010	0.097175
0.978000	0.010	0.103995
0.978167	0.010	0.085031
0.978333	0.010	0.103127
0.978500	0.010	0.080200
0.978667	0.010	0.084409
0.978833	0.010	0.095642
0.979000	0.010	0.076321
0.979167	0.010	0.120117
0.979333	0.010	0.103936
0.979500	0.010	0.096728
0.979667	0.010	0.098543
0.979833	0.010	0.081683
0.980000	0.010	0.088300
0.980167	0.010	0.114533
0.980333	0.010	0.085959
0.980500	0.010	0.092170
0.980667	0.010	0.097674
0.980833	0.010	0.104926
0.981000	0.010	0.113026
0.981167	0.010	0.096621
0.981333	0.010	0.093143
0.981500	0.010	0.101660
0.981667	0.010	0.089185
0.981833	0.010	0.092010
0.982000	0.010	0.114540
0.982167	0.010	0.108375
0.982333	0.010	0.118979
0.982500	0.010	0.092928
0.982667	0.010	0.093549
0.982833	0.010	0.106785
0.983000	0.010	0.101044
0.983167	0.010	0.122656
0.983333	0.010	0.108250
0.983500	0.010	0.098558
0.983667	0.010	0.106157
0.983833	0.010	0.096846
0.984000	0.010	0.081660
0.984167	0.010	0.075148
0.984333	0.010	0.093927
0.984500	0.010	0.067823
0.984667	0.010	0.063966
0.984833	0.010	0.090947
0.985000	0.010	0.082659
0.985167	0.010	0.076606
0.985333	0.010	0.053748
0.985500	0.010	0.045193
0.985667	0.010	0.068525
0.985833	0.010	0.065295
0.986000	0.010	0.081672
0.986167	0.010	0.073909
0.986333	0.010	0.051370
0.986500	0.010	0.089971
0.986667	0.010	0.105945
0.986833	0.010	0.082536
