File Path	chrom://d9p16qn1/ChromeleonLocal/Instrument Data/HPLC/Sequences/CH 456/Alena/alena_b.seq/652.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	Spike-run1
Injection Number	7
Position	8
Comment	
Processing Method	Hot Sauce_rev1
Instrument Method	Hot Sauce_rev1
Type	Spiked
Status	Finished
Injection Date	11/1/2016
Injection Time	10:23:16 AM
Injection Volume (µl)	20.0
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.000000
Time Max. (min)	9.000000
Data Points	54000
Detector	UV
Exporting Data System	Chromeleon 7.1.1.1127
Operator	
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-1.471875
Signal Max.	92.659279
Channel	UV_VIS_1
Driver Name	VWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.010
Max. Step (s)	0.020
Average Step (s)	0.010

Signal Parameter Information:
Signal Info	WVL:280 nm

Raw Data:
Time (min)	Step (s)	Value (mAU)
0.761500	0.010	-1.282148
0.761667	0.010	-1.268358
0.761833	0.010	-1.255609
0.762000	0.010	-1.276436
0.762167	0.010	-1.259735
0.762333	0.010	-1.227962
0.762500	0.010	-1.265688
0.762667	0.010	-1.242596
0.762833	0.010	-1.246151
0.763000	0.010	-1.274951
0.763167	0.010	-1.287429
0.763333	0.010	-1.263585
0.763500	0.010	-1.254189
0.763667	0.010	-1.263851
0.763833	0.010	-1.299550
0.764000	0.010	-1.289549
0.764167	0.010	-1.270764
0.764333	0.010	-1.264142
0.764500	0.010	-1.291302
0.764667	0.010	-1.262993
0.764833	0.010	-1.256792
0.765000	0.010	-1.275748
0.765167	0.010	-1.274919
0.765333	0.010	-1.286526
0.765500	0.010	-1.302729
0.765667	0.010	-1.290695
0.765833	0.010	-1.295238
0.766000	0.010	-1.279025
0.766167	0.010	-1.276382
0.766333	0.010	-1.288939
0.766500	0.010	-1.268029
0.766667	0.010	-1.256315
0.766833	0.010	-1.269909
0.767000	0.010	-1.255005
0.767167	0.010	-1.250616
0.767333	0.010	-1.275115
0.767500	0.010	-1.282980
0.767667	0.010	-1.285823
0.767833	0.010	-1.269144
0.768000	0.010	-1.266065
0.768167	0.010	-1.273375
0.768333	0.010	-1.284392
0.768500	0.010	-1.259484
0.768667	0.010	-1.284026
0.768833	0.010	-1.289557
0.769000	0.010	-1.248217
0.769167	0.010	-1.263881
0.769333	0.010	-1.246985
0.769500	0.010	-1.288470
0.769667	0.010	-1.257976
0.769833	0.010	-1.262138
0.770000	0.010	-1.285336
0.770167	0.010	-1.281516
0.770333	0.010	-1.284952
0.770500	0.010	-1.236411
0.770667	0.010	-1.253538
0.770833	0.010	-1.254225
0.771000	0.010	-1.289658
0.771167	0.010	-1.296904
0.771333	0.010	-1.271217
0.771500	0.010	-1.311362
0.771667	0.010	-1.299777
0.771833	0.010	-1.276869
0.772000	0.010	-1.268611
0.772167	0.010	-1.283942
0.772333	0.010	-1.288135
0.772500	0.010	-1.306668
0.772667	0.010	-1.272258
0.772833	0.010	-1.279269
0.773000	0.010	-1.283439
0.773167	0.010	-1.303935
0.773333	0.010	-1.288213
0.773500	0.010	-1.287940
0.773667	0.010	-1.277709
0.773833	0.010	-1.267971
0.774000	0.010	-1.269030
0.774167	0.010	-1.266015
0.774333	0.010	-1.270376
0.774500	0.010	-1.263857
0.774667	0.010	-1.257588
0.774833	0.010	-1.264283
0.775000	0.010	-1.257773
0.775167	0.010	-1.272163
0.775333	0.010	-1.286714
0.775500	0.010	-1.300877
0.775667	0.010	-1.279162
0.775833	0.010	-1.302886
0.776000	0.010	-1.255709
0.776167	0.010	-1.279602
0.776333	0.010	-1.261072
0.776500	0.010	-1.241589
0.776667	0.010	-1.246250
0.776833	0.010	-1.265496
0.777000	0.010	-1.278107
0.777167	0.010	-1.261350
0.777333	0.010	-1.258274
0.777500	0.010	-1.291300
0.777667	0.010	-1.283337
0.777833	0.010	-1.284933
0.778000	0.010	-1.261846
0.778167	0.010	-1.252428
0.778333	0.010	-1.245055
0.778500	0.010	-1.266597
0.778667	0.010	-1.270629
0.778833	0.010	-1.245321
0.779000	0.010	-1.273428
0.779167	0.010	-1.280666
0.779333	0.010	-1.295086
0.779500	0.010	-1.308918
0.779667	0.010	-1.283545
0.779833	0.010	-1.295371
0.780000	0.010	-1.301556
0.780167	0.010	-1.298952
0.780333	0.010	-1.270487
0.780500	0.010	-1.257882
0.780667	0.010	-1.307956
0.780833	0.010	-1.272545
0.781000	0.010	-1.305027
0.781167	0.010	-1.283475
0.781333	0.010	-1.271131
0.781500	0.010	-1.288277
0.781667	0.010	-1.293874
0.781833	0.010	-1.296032
0.782000	0.010	-1.295741
0.782167	0.010	-1.293799
0.782333	0.010	-1.281026
0.782500	0.010	-1.277984
0.782667	0.010	-1.316001
0.782833	0.010	-1.306772
0.783000	0.010	-1.295928
0.783167	0.010	-1.276894
0.783333	0.010	-1.292598
0.783500	0.010	-1.307876
0.783667	0.010	-1.280310
0.783833	0.010	-1.278366
0.784000	0.010	-1.282811
0.784167	0.010	-1.265747
0.784333	0.010	-1.298676
0.784500	0.010	-1.278782
0.784667	0.010	-1.261027
0.784833	0.010	-1.256202
0.785000	0.010	-1.254261
0.785167	0.010	-1.276738
0.785333	0.010	-1.267090
0.785500	0.010	-1.260154
0.785667	0.010	-1.289908
0.785833	0.010	-1.283582
0.786000	0.010	-1.255274
0.786167	0.010	-1.275206
0.786333	0.010	-1.291629
0.786500	0.010	-1.298153
0.786667	0.010	-1.277783
0.786833	0.010	-1.297191
0.787000	0.010	-1.305548
0.787167	0.010	-1.274857
0.787333	0.010	-1.320586
0.787500	0.010	-1.307758
0.787667	0.010	-1.301569
0.787833	0.010	-1.274788
0.788000	0.010	-1.278016
0.788167	0.010	-1.277759
0.788333	0.010	-1.293549
0.788500	0.010	-1.301417
0.788667	0.010	-1.292215
0.788833	0.010	-1.282885
0.789000	0.010	-1.295777
0.789167	0.010	-1.299838
0.789333	0.010	-1.316118
0.789500	0.010	-1.288715
0.789667	0.010	-1.290550
0.789833	0.010	-1.293006
0.790000	0.010	-1.282419
0.790167	0.010	-1.288780
0.790333	0.010	-1.278610
0.790500	0.010	-1.271487
0.790667	0.010	-1.291594
0.790833	0.010	-1.294388
0.791000	0.010	-1.286338
0.791167	0.010	-1.274386
0.791333	0.010	-1.279423
0.791500	0.010	-1.277170
0.791667	0.010	-1.290588
0.791833	0.010	-1.267779
0.792000	0.010	-1.298514
0.792167	0.010	-1.301066
0.792333	0.010	-1.287660
0.792500	0.010	-1.332864
0.792667	0.010	-1.283526
0.792833	0.010	-1.312268
0.793000	0.010	-1.312296
0.793167	0.010	-1.276863
0.793333	0.010	-1.303546
0.793500	0.010	-1.316919
0.793667	0.010	-1.333574
0.793833	0.010	-1.306962
0.794000	0.010	-1.283193
0.794167	0.010	-1.291586
0.794333	0.010	-1.286428
0.794500	0.010	-1.253036
0.794667	0.010	-1.277670
0.794833	0.010	-1.286794
0.795000	0.010	-1.309482
0.795167	0.010	-1.313790
0.795333	0.010	-1.315427
0.795500	0.010	-1.321234
0.795667	0.010	-1.294452
0.795833	0.010	-1.300150
0.796000	0.010	-1.305867
0.796167	0.010	-1.298239
0.796333	0.010	-1.282877
0.796500	0.010	-1.334301
0.796667	0.010	-1.311289
0.796833	0.010	-1.318468
0.797000	0.010	-1.310470
0.797167	0.010	-1.307308
0.797333	0.010	-1.298826
0.797500	0.010	-1.277959
0.797667	0.010	-1.298235
0.797833	0.010	-1.310365
0.798000	0.010	-1.315637
0.798167	0.010	-1.323063
0.798333	0.010	-1.313512
0.798500	0.010	-1.313372
0.798667	0.010	-1.313547
0.798833	0.010	-1.283624
0.799000	0.010	-1.307177
0.799167	0.010	-1.308307
0.799333	0.010	-1.282889
0.799500	0.010	-1.272692
0.799667	0.010	-1.278843
0.799833	0.010	-1.278538
0.800000	0.010	-1.290334
0.800167	0.010	-1.304997
0.800333	0.010	-1.269600
0.800500	0.010	-1.282399
0.800667	0.010	-1.309349
0.800833	0.010	-1.319780
0.801000	0.010	-1.318109
0.801167	0.010	-1.309347
0.801333	0.010	-1.332870
0.801500	0.010	-1.315997
0.801667	0.010	-1.341131
0.801833	0.010	-1.319666
0.802000	0.010	-1.321991
0.802167	0.010	-1.290769
0.802333	0.010	-1.313679
0.802500	0.010	-1.296382
0.802667	0.010	-1.319711
0.802833	0.010	-1.328804
0.803000	0.010	-1.304536
0.803167	0.010	-1.346143
0.803333	0.010	-1.325973
0.803500	0.010	-1.334427
0.803667	0.010	-1.323311
0.803833	0.010	-1.309060
0.804000	0.010	-1.310667
0.804167	0.010	-1.291715
0.804333	0.010	-1.300738
0.804500	0.010	-1.301340
0.804667	0.010	-1.302099
0.804833	0.010	-1.299841
0.805000	0.010	-1.290564
0.805167	0.010	-1.324055
0.805333	0.010	-1.303243
0.805500	0.010	-1.311261
0.805667	0.010	-1.313361
0.805833	0.010	-1.293500
0.806000	0.010	-1.291244
0.806167	0.010	-1.279720
0.806333	0.010	-1.265682
0.806500	0.010	-1.282277
0.806667	0.010	-1.276790
0.806833	0.010	-1.274249
0.807000	0.010	-1.281871
0.807167	0.010	-1.289666
0.807333	0.010	-1.303205
0.807500	0.010	-1.297735
0.807667	0.010	-1.274049
0.807833	0.010	-1.277695
0.808000	0.010	-1.277346
0.808167	0.010	-1.320425
0.808333	0.010	-1.291670
0.808500	0.010	-1.291063
0.808667	0.010	-1.332685
0.808833	0.010	-1.329269
0.809000	0.010	-1.319528
0.809167	0.010	-1.280855
0.809333	0.010	-1.282077
0.809500	0.010	-1.278401
0.809667	0.010	-1.299929
0.809833	0.010	-1.302374
0.810000	0.010	-1.311275
0.810167	0.010	-1.303255
0.810333	0.010	-1.303976
0.810500	0.010	-1.298959
0.810667	0.010	-1.305467
0.810833	0.010	-1.319453
0.811000	0.010	-1.322944
0.811167	0.010	-1.307777
0.811333	0.010	-1.289532
0.811500	0.010	-1.306426
0.811667	0.010	-1.299174
0.811833	0.010	-1.278071
0.812000	0.010	-1.311517
0.812167	0.010	-1.290308
0.812333	0.010	-1.297304
0.812500	0.010	-1.304094
0.812667	0.010	-1.272761
0.812833	0.010	-1.290331
0.813000	0.010	-1.309125
0.813167	0.010	-1.295095
0.813333	0.010	-1.318877
0.813500	0.010	-1.305435
0.813667	0.010	-1.339049
0.813833	0.010	-1.325045
0.814000	0.010	-1.311904
0.814167	0.010	-1.317612
0.814333	0.010	-1.323764
0.814500	0.010	-1.327287
0.814667	0.010	-1.321710
0.814833	0.010	-1.312767
0.815000	0.010	-1.310619
0.815167	0.010	-1.306014
0.815333	0.010	-1.295637
0.815500	0.010	-1.301515
0.815667	0.010	-1.314638
0.815833	0.010	-1.306911
0.816000	0.010	-1.307838
0.816167	0.010	-1.357036
0.816333	0.010	-1.336691
0.816500	0.010	-1.318194
0.816667	0.010	-1.327256
0.816833	0.010	-1.355444
0.817000	0.010	-1.353556
0.817167	0.010	-1.342546
0.817333	0.010	-1.320856
0.817500	0.010	-1.301121
0.817667	0.010	-1.311384
0.817833	0.010	-1.314342
0.818000	0.010	-1.318136
0.818167	0.010	-1.320791
0.818333	0.010	-1.320821
0.818500	0.010	-1.295161
0.818667	0.010	-1.331524
0.818833	0.010	-1.306568
0.819000	0.010	-1.300739
0.819167	0.010	-1.324844
0.819333	0.010	-1.304670
0.819500	0.010	-1.336821
0.819667	0.010	-1.310149
0.819833	0.010	-1.317698
0.820000	0.010	-1.351823
0.820167	0.010	-1.350560
0.820333	0.010	-1.320445
0.820500	0.010	-1.320592
0.820667	0.010	-1.318918
0.820833	0.010	-1.338076
0.821000	0.010	-1.340340
0.821167	0.010	-1.317349
0.821333	0.010	-1.296122
0.821500	0.010	-1.319402
0.821667	0.010	-1.318440
0.821833	0.010	-1.315789
0.822000	0.010	-1.305909
0.822167	0.010	-1.315281
0.822333	0.010	-1.321902
0.822500	0.010	-1.336746
0.822667	0.010	-1.327912
0.822833	0.010	-1.325536
0.823000	0.010	-1.340181
0.823167	0.010	-1.311062
0.823333	0.010	-1.312882
0.823500	0.010	-1.310551
0.823667	0.010	-1.339732
0.823833	0.010	-1.329980
0.824000	0.010	-1.330837
0.824167	0.010	-1.331823
0.824333	0.010	-1.297512
0.824500	0.010	-1.300318
0.824667	0.010	-1.290614
0.824833	0.010	-1.288174
0.825000	0.010	-1.300858
0.825167	0.010	-1.287374
0.825333	0.010	-1.303789
0.825500	0.010	-1.302850
0.825667	0.010	-1.315493
0.825833	0.010	-1.335502
0.826000	0.010	-1.324667
0.826167	0.010	-1.298531
0.826333	0.010	-1.308481
0.826500	0.010	-1.300878
0.826667	0.010	-1.326642
0.826833	0.010	-1.332705
0.827000	0.010	-1.355956
0.827167	0.010	-1.361084
0.827333	0.010	-1.340998
0.827500	0.010	-1.312501
0.827667	0.010	-1.309379
0.827833	0.010	-1.313274
0.828000	0.010	-1.327784
0.828167	0.010	-1.347142
0.828333	0.010	-1.324865
0.828500	0.010	-1.327608
0.828667	0.010	-1.310118
0.828833	0.010	-1.310120
0.829000	0.010	-1.310774
0.829167	0.010	-1.304657
0.829333	0.010	-1.337664
0.829500	0.010	-1.333289
0.829667	0.010	-1.353662
0.829833	0.010	-1.338778
0.830000	0.010	-1.319179
0.830167	0.010	-1.329304
0.830333	0.010	-1.341206
0.830500	0.010	-1.329772
0.830667	0.010	-1.320282
0.830833	0.010	-1.328203
0.831000	0.010	-1.332534
0.831167	0.010	-1.358804
0.831333	0.010	-1.351935
0.831500	0.010	-1.335009
0.831667	0.010	-1.362012
0.831833	0.010	-1.334529
0.832000	0.010	-1.358249
0.832167	0.010	-1.344782
0.832333	0.010	-1.319202
0.832500	0.010	-1.311716
0.832667	0.010	-1.315949
0.832833	0.010	-1.304358
0.833000	0.010	-1.316762
0.833167	0.010	-1.341542
0.833333	0.010	-1.297412
0.833500	0.010	-1.300587
0.833667	0.010	-1.310916
0.833833	0.010	-1.302668
0.834000	0.010	-1.291518
0.834167	0.010	-1.338056
0.834333	0.010	-1.359861
0.834500	0.010	-1.331739
0.834667	0.010	-1.351408
0.834833	0.010	-1.347635
0.835000	0.010	-1.346884
0.835167	0.010	-1.332932
0.835333	0.010	-1.293786
0.835500	0.010	-1.339536
0.835667	0.010	-1.333096
0.835833	0.010	-1.327828
0.836000	0.010	-1.342066
0.836167	0.010	-1.345195
0.836333	0.010	-1.309112
0.836500	0.010	-1.302615
0.836667	0.010	-1.335197
0.836833	0.010	-1.349278
0.837000	0.010	-1.332431
0.837167	0.010	-1.342902
0.837333	0.010	-1.336689
0.837500	0.010	-1.330970
0.837667	0.010	-1.310964
0.837833	0.010	-1.318209
0.838000	0.010	-1.320313
0.838167	0.010	-1.328256
0.838333	0.010	-1.304494
0.838500	0.010	-1.321184
0.838667	0.010	-1.336159
0.838833	0.010	-1.342864
0.839000	0.010	-1.315664
0.839167	0.010	-1.348352
0.839333	0.010	-1.352330
0.839500	0.010	-1.355914
0.839667	0.010	-1.352299
0.839833	0.010	-1.354163
0.840000	0.010	-1.350531
0.840167	0.010	-1.330114
0.840333	0.010	-1.346259
0.840500	0.010	-1.319112
0.840667	0.010	-1.329928
0.840833	0.010	-1.324674
0.841000	0.010	-1.346403
0.841167	0.010	-1.306894
0.841333	0.010	-1.305558
0.841500	0.010	-1.303892
0.841667	0.010	-1.303822
0.841833	0.010	-1.337183
0.842000	0.010	-1.338788
0.842167	0.010	-1.345468
0.842333	0.010	-1.362115
0.842500	0.010	-1.342177
0.842667	0.010	-1.353813
0.842833	0.010	-1.318031
0.843000	0.010	-1.322940
0.843167	0.010	-1.329280
0.843333	0.010	-1.329605
0.843500	0.010	-1.287860
0.843667	0.010	-1.291106
0.843833	0.010	-1.299310
0.844000	0.010	-1.315378
0.844167	0.010	-1.347300
0.844333	0.010	-1.340260
0.844500	0.010	-1.335069
0.844667	0.010	-1.311584
0.844833	0.010	-1.331373
0.845000	0.010	-1.335610
0.845167	0.010	-1.327875
0.845333	0.010	-1.328067
0.845500	0.010	-1.349379
0.845667	0.010	-1.344206
0.845833	0.010	-1.346479
0.846000	0.010	-1.327582
0.846167	0.010	-1.344310
0.846333	0.010	-1.334360
0.846500	0.010	-1.291625
0.846667	0.010	-1.291278
0.846833	0.010	-1.329224
0.847000	0.010	-1.347650
0.847167	0.010	-1.336126
0.847333	0.010	-1.332266
0.847500	0.010	-1.325273
0.847667	0.010	-1.342221
0.847833	0.010	-1.344492
0.848000	0.010	-1.340266
0.848167	0.010	-1.360624
0.848333	0.010	-1.342874
0.848500	0.010	-1.346434
0.848667	0.010	-1.356433
0.848833	0.010	-1.359930
0.849000	0.010	-1.344585
0.849167	0.010	-1.309657
0.849333	0.010	-1.344735
0.849500	0.010	-1.338673
0.849667	0.010	-1.359280
0.849833	0.010	-1.352833
0.850000	0.010	-1.352815
0.850167	0.010	-1.336972
0.850333	0.010	-1.352163
0.850500	0.010	-1.344606
0.850667	0.010	-1.335338
0.850833	0.010	-1.353704
0.851000	0.010	-1.346282
0.851167	0.010	-1.339621
0.851333	0.010	-1.336411
0.851500	0.010	-1.313865
0.851667	0.010	-1.327883
0.851833	0.010	-1.355361
0.852000	0.010	-1.322793
0.852167	0.010	-1.362726
0.852333	0.010	-1.337112
0.852500	0.010	-1.348631
0.852667	0.010	-1.344887
0.852833	0.010	-1.357893
0.853000	0.010	-1.340146
0.853167	0.010	-1.345288
0.853333	0.010	-1.334707
0.853500	0.010	-1.357714
0.853667	0.010	-1.331616
0.853833	0.010	-1.328151
0.854000	0.010	-1.333974
0.854167	0.010	-1.342527
0.854333	0.010	-1.324362
0.854500	0.010	-1.316232
0.854667	0.010	-1.305671
0.854833	0.010	-1.347169
0.855000	0.010	-1.341862
0.855167	0.010	-1.325654
0.855333	0.010	-1.327951
0.855500	0.010	-1.332267
0.855667	0.010	-1.320517
0.855833	0.010	-1.338731
0.856000	0.010	-1.366217
0.856167	0.010	-1.348481
0.856333	0.010	-1.376477
0.856500	0.010	-1.360763
0.856667	0.010	-1.355215
0.856833	0.010	-1.354503
0.857000	0.010	-1.364185
0.857167	0.010	-1.365886
0.857333	0.010	-1.365084
0.857500	0.010	-1.368784
0.857667	0.010	-1.362750
0.857833	0.010	-1.340401
0.858000	0.010	-1.372965
0.858167	0.010	-1.373177
0.858333	0.010	-1.362348
0.858500	0.010	-1.341925
0.858667	0.010	-1.369264
0.858833	0.010	-1.355395
0.859000	0.010	-1.355548
0.859167	0.010	-1.349356
0.859333	0.010	-1.328871
0.859500	0.010	-1.378104
0.859667	0.010	-1.368656
0.859833	0.010	-1.363583
0.860000	0.010	-1.352195
0.860167	0.010	-1.342529
0.860333	0.010	-1.327877
0.860500	0.010	-1.358301
0.860667	0.010	-1.351401
0.860833	0.010	-1.336279
0.861000	0.010	-1.340486
0.861167	0.010	-1.320000
0.861333	0.010	-1.336415
0.861500	0.010	-1.344319
0.861667	0.010	-1.365900
0.861833	0.010	-1.350655
0.862000	0.010	-1.362789
0.862167	0.010	-1.355939
0.862333	0.010	-1.370141
0.862500	0.010	-1.369205
0.862667	0.010	-1.352052
0.862833	0.010	-1.359842
0.863000	0.010	-1.363228
0.863167	0.010	-1.342621
0.863333	0.010	-1.361608
0.863500	0.010	-1.322033
0.863667	0.010	-1.348731
0.863833	0.010	-1.325086
0.864000	0.010	-1.332917
0.864167	0.010	-1.366810
0.864333	0.010	-1.325182
0.864500	0.010	-1.324506
0.864667	0.010	-1.331934
0.864833	0.010	-1.362414
0.865000	0.010	-1.359487
0.865167	0.010	-1.362461
0.865333	0.010	-1.363477
0.865500	0.010	-1.352920
0.865667	0.010	-1.378129
0.865833	0.010	-1.382609
0.866000	0.010	-1.374287
0.866167	0.010	-1.362218
0.866333	0.010	-1.379544
0.866500	0.010	-1.367426
0.866667	0.010	-1.394090
0.866833	0.010	-1.383325
0.867000	0.010	-1.360618
0.867167	0.010	-1.365066
0.867333	0.010	-1.332381
0.867500	0.010	-1.362687
0.867667	0.010	-1.367169
0.867833	0.010	-1.369393
0.868000	0.010	-1.355570
0.868167	0.010	-1.369980
0.868333	0.010	-1.347058
0.868500	0.010	-1.364465
0.868667	0.010	-1.351611
0.868833	0.010	-1.369761
0.869000	0.010	-1.352215
0.869167	0.010	-1.352923
0.869333	0.010	-1.362926
0.869500	0.010	-1.362949
0.869667	0.010	-1.355238
0.869833	0.010	-1.398013
0.870000	0.010	-1.374565
0.870167	0.010	-1.373951
0.870333	0.010	-1.377159
0.870500	0.010	-1.392020
0.870667	0.010	-1.381616
0.870833	0.010	-1.370261
0.871000	0.010	-1.381579
0.871167	0.010	-1.364223
0.871333	0.010	-1.364677
0.871500	0.010	-1.402274
0.871667	0.010	-1.381432
0.871833	0.010	-1.359756
0.872000	0.010	-1.366468
0.872167	0.010	-1.346459
0.872333	0.010	-1.360926
0.872500	0.010	-1.347330
0.872667	0.010	-1.340194
0.872833	0.010	-1.349318
0.873000	0.010	-1.374708
0.873167	0.010	-1.357069
0.873333	0.010	-1.371363
0.873500	0.010	-1.372480
0.873667	0.010	-1.377409
0.873833	0.010	-1.388653
0.874000	0.010	-1.385524
0.874167	0.010	-1.383038
0.874333	0.010	-1.358260
0.874500	0.010	-1.340502
0.874667	0.010	-1.347141
0.874833	0.010	-1.368865
0.875000	0.010	-1.365766
0.875167	0.010	-1.347318
0.875333	0.010	-1.369474
0.875500	0.010	-1.351162
0.875667	0.010	-1.353039
0.875833	0.010	-1.349154
0.876000	0.010	-1.333918
0.876167	0.010	-1.361420
0.876333	0.010	-1.351058
0.876500	0.010	-1.353506
0.876667	0.010	-1.384978
0.876833	0.010	-1.378674
0.877000	0.010	-1.386774
0.877167	0.010	-1.410910
0.877333	0.010	-1.371796
0.877500	0.010	-1.367001
0.877667	0.010	-1.373941
0.877833	0.010	-1.346468
0.878000	0.010	-1.360851
0.878167	0.010	-1.374546
0.878333	0.010	-1.369579
0.878500	0.010	-1.358080
0.878667	0.010	-1.365167
0.878833	0.010	-1.388902
0.879000	0.010	-1.384506
0.879167	0.010	-1.365652
0.879333	0.010	-1.348731
0.879500	0.010	-1.349059
0.879667	0.010	-1.362905
0.879833	0.010	-1.364362
0.880000	0.010	-1.382292
0.880167	0.010	-1.360625
0.880333	0.010	-1.351067
0.880500	0.010	-1.349798
0.880667	0.010	-1.387850
0.880833	0.010	-1.379369
0.881000	0.010	-1.382752
0.881167	0.010	-1.374113
0.881333	0.010	-1.369272
0.881500	0.010	-1.375817
0.881667	0.010	-1.389699
0.881833	0.010	-1.361611
0.882000	0.010	-1.376042
0.882167	0.010	-1.385789
0.882333	0.010	-1.386431
0.882500	0.010	-1.397827
0.882667	0.010	-1.377504
0.882833	0.010	-1.373984
0.883000	0.010	-1.342854
0.883167	0.010	-1.373794
0.883333	0.010	-1.376933
0.883500	0.010	-1.366213
0.883667	0.010	-1.379780
0.883833	0.010	-1.407021
0.884000	0.010	-1.366513
0.884167	0.010	-1.385616
0.884333	0.010	-1.367518
0.884500	0.010	-1.364016
0.884667	0.010	-1.369287
0.884833	0.010	-1.391107
0.885000	0.010	-1.375927
0.885167	0.010	-1.400252
0.885333	0.010	-1.386536
0.885500	0.010	-1.370347
0.885667	0.010	-1.359145
0.885833	0.010	-1.368098
0.886000	0.010	-1.369245
0.886167	0.010	-1.393596
0.886333	0.010	-1.384690
0.886500	0.010	-1.370551
0.886667	0.010	-1.360971
0.886833	0.010	-1.369247
0.887000	0.010	-1.368698
0.887167	0.010	-1.378154
0.887333	0.010	-1.407735
0.887500	0.010	-1.391072
0.887667	0.010	-1.363371
0.887833	0.010	-1.377419
0.888000	0.010	-1.393022
0.888167	0.010	-1.352865
0.888333	0.010	-1.360038
0.888500	0.010	-1.384579
0.888667	0.010	-1.367619
0.888833	0.010	-1.388802
0.889000	0.010	-1.387780
0.889167	0.010	-1.382893
0.889333	0.010	-1.397099
0.889500	0.010	-1.364984
0.889667	0.010	-1.391053
0.889833	0.010	-1.382045
0.890000	0.010	-1.401332
0.890167	0.010	-1.365086
0.890333	0.010	-1.395382
0.890500	0.010	-1.373658
0.890667	0.010	-1.365639
0.890833	0.010	-1.365510
0.891000	0.010	-1.384292
0.891167	0.010	-1.379679
0.891333	0.010	-1.391496
0.891500	0.010	-1.394855
0.891667	0.010	-1.397163
0.891833	0.010	-1.395620
0.892000	0.010	-1.387268
0.892167	0.010	-1.391398
0.892333	0.010	-1.376132
0.892500	0.010	-1.367642
0.892667	0.010	-1.384409
0.892833	0.010	-1.376531
0.893000	0.010	-1.394373
0.893167	0.010	-1.421163
0.893333	0.010	-1.406366
0.893500	0.010	-1.391741
0.893667	0.010	-1.404459
0.893833	0.010	-1.366367
0.894000	0.010	-1.355559
0.894167	0.010	-1.366461
0.894333	0.010	-1.356803
0.894500	0.010	-1.347393
0.894667	0.010	-1.358509
0.894833	0.010	-1.356586
0.895000	0.010	-1.362010
0.895167	0.010	-1.391538
0.895333	0.010	-1.383025
0.895500	0.010	-1.399941
0.895667	0.010	-1.409070
0.895833	0.010	-1.384583
0.896000	0.010	-1.365292
0.896167	0.010	-1.381038
0.896333	0.010	-1.402117
0.896500	0.010	-1.408810
0.896667	0.010	-1.387056
0.896833	0.010	-1.373042
0.897000	0.010	-1.388493
0.897167	0.010	-1.402040
0.897333	0.010	-1.372839
0.897500	0.010	-1.385167
0.897667	0.010	-1.381915
0.897833	0.010	-1.363284
0.898000	0.010	-1.355383
0.898167	0.010	-1.370018
0.898333	0.010	-1.396478
0.898500	0.010	-1.373937
0.898667	0.010	-1.373559
0.898833	0.010	-1.357836
0.899000	0.010	-1.397405
0.899167	0.010	-1.371832
0.899333	0.010	-1.369485
0.899500	0.010	-1.374527
0.899667	0.010	-1.401223
0.899833	0.010	-1.415412
0.900000	0.010	-1.389195
0.900167	0.010	-1.392196
0.900333	0.010	-1.382107
0.900500	0.010	-1.387536
0.900667	0.010	-1.384564
0.900833	0.010	-1.351776
0.901000	0.010	-1.404150
0.901167	0.010	-1.435402
0.901333	0.010	-1.403708
0.901500	0.010	-1.387386
0.901667	0.010	-1.394608
0.901833	0.010	-1.408054
0.902000	0.010	-1.389157
0.902167	0.010	-1.392456
0.902333	0.010	-1.357872
0.902500	0.010	-1.377536
0.902667	0.010	-1.352119
0.902833	0.010	-1.379400
0.903000	0.010	-1.389637
0.903167	0.010	-1.404394
0.903333	0.010	-1.392621
0.903500	0.010	-1.378974
0.903667	0.010	-1.373123
0.903833	0.010	-1.392122
0.904000	0.010	-1.404625
0.904167	0.010	-1.410058
0.904333	0.010	-1.418776
0.904500	0.010	-1.405822
0.904667	0.010	-1.406056
0.904833	0.010	-1.408173
0.905000	0.010	-1.398350
0.905167	0.010	-1.391199
0.905333	0.010	-1.387894
0.905500	0.010	-1.360590
0.905667	0.010	-1.372696
0.905833	0.010	-1.392786
0.906000	0.010	-1.418378
0.906167	0.010	-1.400397
0.906333	0.010	-1.409109
0.906500	0.010	-1.406636
0.906667	0.010	-1.393635
0.906833	0.010	-1.357103
0.907000	0.010	-1.372147
0.907167	0.010	-1.391738
0.907333	0.010	-1.392985
0.907500	0.010	-1.393843
0.907667	0.010	-1.376188
0.907833	0.010	-1.384489
0.908000	0.010	-1.366061
0.908167	0.010	-1.394917
0.908333	0.010	-1.398968
0.908500	0.010	-1.388960
0.908667	0.010	-1.421889
0.908833	0.010	-1.405635
0.909000	0.010	-1.409411
0.909167	0.010	-1.404299
0.909333	0.010	-1.398523
0.909500	0.010	-1.383514
0.909667	0.010	-1.395591
0.909833	0.010	-1.417249
0.910000	0.010	-1.389993
0.910167	0.010	-1.415387
0.910333	0.010	-1.387486
0.910500	0.010	-1.391335
0.910667	0.010	-1.386452
0.910833	0.010	-1.392504
