Nov. 15, 2016   10:24:57
Cyclic Voltammetry
File: c:\users\public\desktop\studentdata\fall 2016\alena\group b\cv_cn_0,025.txt
Data Source:  Experiment
Instrument Model:  CHI630E
Header: Sample CN Conc : 5e-3M 
Note: 

Init E (V) = 0.5
High E (V) = 0.5
Low E (V) = 0
Init P/N = N
Scan Rate (V/s) = 0.025
Segment = 2
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

Segment 1:
Ep = 0.221V
ip = 1.400e-5A
Ah = 3.545e-5C

Segment 2:
Ep = 0.284V
ip = -1.325e-5A
Ah = -3.242e-5C

Potential/V	Current/A
0.374	6.000e-8
0.373	7.324e-8
0.372	8.782e-8
0.371	1.008e-7
0.370	1.170e-7
0.369	1.315e-7
0.368	1.466e-7
0.367	1.641e-7
0.366	1.803e-7
0.365	1.973e-7
0.364	2.158e-7
0.363	2.332e-7
0.362	2.529e-7
0.361	2.726e-7
0.360	2.927e-7
0.359	3.150e-7
0.358	3.358e-7
0.357	3.579e-7
0.356	3.825e-7
0.355	4.051e-7
0.354	4.311e-7
0.353	4.567e-7
0.352	4.828e-7
0.351	5.111e-7
0.350	5.386e-7
0.349	5.687e-7
0.348	6.004e-7
0.347	6.307e-7
0.346	6.641e-7
0.345	6.977e-7
0.344	7.318e-7
0.343	7.679e-7
0.342	8.044e-7
0.341	8.446e-7
0.340	8.867e-7
0.339	9.250e-7
0.338	9.702e-7
0.337	1.013e-6
0.336	1.057e-6
0.335	1.107e-6
0.334	1.153e-6
0.333	1.204e-6
0.332	1.256e-6
0.331	1.307e-6
0.330	1.362e-6
0.329	1.419e-6
0.328	1.477e-6
0.327	1.541e-6
0.326	1.601e-6
0.325	1.668e-6
0.324	1.737e-6
0.323	1.804e-6
0.322	1.875e-6
0.321	1.949e-6
0.320	2.024e-6
0.319	2.103e-6
0.318	2.180e-6
0.317	2.264e-6
0.316	2.351e-6
0.315	2.440e-6
0.314	2.531e-6
0.313	2.622e-6
0.312	2.716e-6
0.311	2.814e-6
0.310	2.911e-6
0.309	3.016e-6
0.308	3.124e-6
0.307	3.230e-6
0.306	3.343e-6
0.305	3.459e-6
0.304	3.573e-6
0.303	3.699e-6
0.302	3.814e-6
0.301	3.943e-6
0.300	4.074e-6
0.299	4.204e-6
0.298	4.336e-6
0.297	4.475e-6
0.296	4.609e-6
0.295	4.761e-6
0.294	4.902e-6
0.293	5.054e-6
0.292	5.209e-6
0.291	5.355e-6
0.290	5.514e-6
0.289	5.674e-6
0.288	5.835e-6
0.287	6.000e-6
0.286	6.160e-6
0.285	6.336e-6
0.284	6.509e-6
0.283	6.675e-6
0.282	6.857e-6
0.281	7.028e-6
0.280	7.209e-6
0.279	7.396e-6
0.278	7.567e-6
0.277	7.745e-6
0.276	7.937e-6
0.275	8.119e-6
0.274	8.302e-6
0.273	8.485e-6
0.272	8.669e-6
0.271	8.867e-6
0.270	9.050e-6
0.269	9.237e-6
0.268	9.420e-6
0.267	9.605e-6
0.266	9.791e-6
0.265	9.977e-6
0.264	1.016e-5
0.263	1.034e-5
0.262	1.051e-5
0.261	1.069e-5
0.260	1.087e-5
0.259	1.104e-5
0.258	1.121e-5
0.257	1.138e-5
0.256	1.155e-5
0.255	1.171e-5
0.254	1.187e-5
0.253	1.202e-5
0.252	1.218e-5
0.251	1.231e-5
0.250	1.246e-5
0.249	1.260e-5
0.248	1.274e-5
0.247	1.288e-5
0.246	1.299e-5
0.245	1.311e-5
0.244	1.323e-5
0.243	1.334e-5
0.242	1.345e-5
0.241	1.356e-5
0.240	1.365e-5
0.239	1.375e-5
0.238	1.382e-5
0.237	1.391e-5
0.236	1.399e-5
0.235	1.405e-5
0.234	1.413e-5
0.233	1.419e-5
0.232	1.424e-5
0.231	1.430e-5
0.230	1.434e-5
0.229	1.439e-5
0.228	1.443e-5
0.227	1.444e-5
0.226	1.448e-5
0.225	1.450e-5
0.224	1.451e-5
0.223	1.453e-5
0.222	1.453e-5
0.221	1.454e-5
0.220	1.454e-5
0.219	1.453e-5
0.218	1.453e-5
0.217	1.451e-5
0.216	1.450e-5
0.215	1.448e-5
0.214	1.446e-5
0.213	1.443e-5
0.212	1.440e-5
0.211	1.435e-5
0.210	1.432e-5
0.209	1.427e-5
0.208	1.423e-5
0.207	1.418e-5
0.206	1.412e-5
0.205	1.408e-5
0.204	1.402e-5
0.203	1.396e-5
0.202	1.391e-5
0.201	1.385e-5
0.200	1.379e-5
0.199	1.373e-5
0.198	1.367e-5
0.197	1.361e-5
0.196	1.355e-5
0.195	1.348e-5
0.194	1.342e-5
0.193	1.335e-5
0.192	1.329e-5
0.191	1.322e-5
0.190	1.315e-5
0.189	1.309e-5
0.188	1.302e-5
0.187	1.295e-5
0.186	1.289e-5
0.185	1.282e-5
0.184	1.275e-5
0.183	1.269e-5
0.182	1.262e-5
0.181	1.255e-5
0.180	1.249e-5
0.179	1.242e-5
0.178	1.236e-5
0.177	1.229e-5
0.176	1.222e-5
0.175	1.216e-5
0.174	1.210e-5
0.173	1.203e-5
0.172	1.197e-5
0.171	1.191e-5
0.170	1.184e-5
0.169	1.178e-5
0.168	1.172e-5
0.167	1.166e-5
0.166	1.160e-5
0.165	1.154e-5
0.164	1.148e-5
0.163	1.142e-5
0.162	1.137e-5
0.161	1.131e-5
0.160	1.125e-5
0.159	1.120e-5
0.158	1.114e-5
0.157	1.109e-5
0.156	1.103e-5
0.155	1.098e-5
0.154	1.093e-5
0.153	1.087e-5
0.152	1.082e-5
0.151	1.077e-5
0.150	1.072e-5
0.149	1.067e-5
0.148	1.063e-5
0.147	1.058e-5
0.146	1.053e-5
0.145	1.048e-5
0.144	1.044e-5
0.143	1.039e-5
0.142	1.035e-5
0.141	1.030e-5
0.140	1.026e-5
0.139	1.022e-5
0.138	1.018e-5
0.137	1.013e-5
0.136	1.009e-5
0.135	1.005e-5
0.134	1.001e-5
0.133	9.973e-6
0.132	9.935e-6
0.131	9.895e-6
0.130	9.858e-6
0.129	9.821e-6
0.128	9.784e-6
0.127	9.749e-6
0.126	9.713e-6
0.125	9.678e-6
0.124	9.644e-6
0.123	9.610e-6
0.122	9.576e-6
0.121	9.544e-6
0.120	9.511e-6
0.119	9.479e-6
0.118	9.446e-6
0.117	9.415e-6
0.116	9.385e-6
0.115	9.355e-6
0.114	9.325e-6
0.113	9.296e-6
0.112	9.268e-6
0.111	9.240e-6
0.110	9.212e-6
0.109	9.184e-6
0.108	9.158e-6
0.107	9.129e-6
0.106	9.104e-6
0.105	9.079e-6
0.104	9.054e-6
0.103	9.030e-6
0.102	9.005e-6
0.101	8.980e-6
0.100	8.957e-6
0.099	8.933e-6
0.098	8.910e-6
0.097	8.887e-6
0.096	8.865e-6
0.095	8.843e-6
0.094	8.821e-6
0.093	8.800e-6
0.092	8.779e-6
0.091	8.757e-6
0.090	8.737e-6
0.089	8.717e-6
0.088	8.696e-6
0.087	8.676e-6
0.086	8.656e-6
0.085	8.637e-6
0.084	8.619e-6
0.083	8.600e-6
0.082	8.582e-6
0.081	8.565e-6
0.080	8.547e-6
0.079	8.530e-6
0.078	8.513e-6
0.077	8.496e-6
0.076	8.480e-6
0.075	8.463e-6
0.074	8.448e-6
0.073	8.432e-6
0.072	8.416e-6
0.071	8.402e-6
0.070	8.386e-6
0.069	8.371e-6
0.068	8.358e-6
0.067	8.343e-6
0.066	8.329e-6
0.065	8.316e-6
0.064	8.301e-6
0.063	8.289e-6
0.062	8.275e-6
0.061	8.262e-6
0.060	8.250e-6
0.059	8.237e-6
0.058	8.225e-6
0.057	8.213e-6
0.056	8.201e-6
0.055	8.190e-6
0.054	8.178e-6
0.053	8.167e-6
0.052	8.156e-6
0.051	8.145e-6
0.050	8.135e-6
0.049	8.124e-6
0.048	8.114e-6
0.047	8.104e-6
0.046	8.094e-6
0.045	8.085e-6
0.044	8.076e-6
0.043	8.066e-6
0.042	8.057e-6
0.041	8.048e-6
0.040	8.038e-6
0.039	8.031e-6
0.038	8.022e-6
0.037	8.013e-6
0.036	8.006e-6
0.035	7.997e-6
0.034	7.989e-6
0.033	7.982e-6
0.032	7.974e-6
0.031	7.967e-6
0.030	7.959e-6
0.029	7.952e-6
0.028	7.946e-6
0.027	7.939e-6
0.026	7.933e-6
0.025	7.926e-6
0.024	7.919e-6
0.023	7.913e-6
0.022	7.907e-6
0.021	7.900e-6
0.020	7.895e-6
0.019	7.888e-6
0.018	7.883e-6
0.017	7.878e-6
0.016	7.872e-6
0.015	7.868e-6
0.014	7.862e-6
0.013	7.858e-6
0.012	7.854e-6
0.011	7.849e-6
0.010	7.844e-6
0.009	7.840e-6
0.008	7.836e-6
0.007	7.832e-6
0.006	7.828e-6
0.005	7.824e-6
0.004	7.821e-6
0.003	7.817e-6
0.002	7.814e-6
0.001	7.811e-6
0.000	7.731e-6
0.001	7.628e-6
0.002	7.587e-6
0.003	7.554e-6
0.004	7.523e-6
0.005	7.496e-6
0.006	7.470e-6
0.007	7.444e-6
0.008	7.419e-6
0.009	7.395e-6
0.010	7.370e-6
0.011	7.348e-6
0.012	7.324e-6
0.013	7.303e-6
0.014	7.281e-6
0.015	7.258e-6
0.016	7.238e-6
0.017	7.216e-6
0.018	7.195e-6
0.019	7.176e-6
0.020	7.154e-6
0.021	7.135e-6
0.022	7.114e-6
0.023	7.094e-6
0.024	7.076e-6
0.025	7.056e-6
0.026	7.038e-6
0.027	7.020e-6
0.028	7.001e-6
0.029	6.984e-6
0.030	6.968e-6
0.031	6.978e-6
0.032	6.997e-6
0.033	6.989e-6
0.034	6.966e-6
0.035	6.943e-6
0.036	6.920e-6
0.037	6.899e-6
0.038	6.878e-6
0.039	6.857e-6
0.040	6.838e-6
0.041	6.818e-6
0.042	6.798e-6
0.043	6.780e-6
0.044	6.762e-6
0.045	6.744e-6
0.046	6.726e-6
0.047	6.708e-6
0.048	6.692e-6
0.049	6.675e-6
0.050	6.658e-6
0.051	6.641e-6
0.052	6.624e-6
0.053	6.609e-6
0.054	6.593e-6
0.055	6.576e-6
0.056	6.561e-6
0.057	6.545e-6
0.058	6.530e-6
0.059	6.515e-6
0.060	6.500e-6
0.061	6.485e-6
0.062	6.470e-6
0.063	6.455e-6
0.064	6.441e-6
0.065	6.425e-6
0.066	6.411e-6
0.067	6.397e-6
0.068	6.382e-6
0.069	6.368e-6
0.070	6.353e-6
0.071	6.339e-6
0.072	6.325e-6
0.073	6.309e-6
0.074	6.296e-6
0.075	6.282e-6
0.076	6.267e-6
0.077	6.254e-6
0.078	6.240e-6
0.079	6.226e-6
0.080	6.213e-6
0.081	6.199e-6
0.082	6.185e-6
0.083	6.172e-6
0.084	6.158e-6
0.085	6.144e-6
0.086	6.131e-6
0.087	6.117e-6
0.088	6.105e-6
0.089	6.091e-6
0.090	6.077e-6
0.091	6.064e-6
0.092	6.049e-6
0.093	6.036e-6
0.094	6.023e-6
0.095	6.009e-6
0.096	5.996e-6
0.097	5.982e-6
0.098	5.968e-6
0.099	5.955e-6
0.100	5.940e-6
0.101	5.927e-6
0.102	5.915e-6
0.103	5.901e-6
0.104	5.887e-6
0.105	5.872e-6
0.106	5.858e-6
0.107	5.844e-6
0.108	5.828e-6
0.109	5.815e-6
0.110	5.800e-6
0.111	5.785e-6
0.112	5.771e-6
0.113	5.756e-6
0.114	5.741e-6
0.115	5.726e-6
0.116	5.710e-6
0.117	5.696e-6
0.118	5.679e-6
0.119	5.662e-6
0.120	5.647e-6
0.121	5.630e-6
0.122	5.614e-6
0.123	5.597e-6
0.124	5.580e-6
0.125	5.562e-6
0.126	5.544e-6
0.127	5.525e-6
0.128	5.508e-6
0.129	5.489e-6
0.130	5.469e-6
0.131	5.452e-6
0.132	5.431e-6
0.133	5.412e-6
0.134	5.392e-6
0.135	5.371e-6
0.136	5.350e-6
0.137	5.329e-6
0.138	5.307e-6
0.139	5.285e-6
0.140	5.261e-6
0.141	5.238e-6
0.142	5.215e-6
0.143	5.190e-6
0.144	5.165e-6
0.145	5.139e-6
0.146	5.114e-6
0.147	5.087e-6
0.148	5.058e-6
0.149	5.032e-6
0.150	5.002e-6
0.151	4.971e-6
0.152	4.943e-6
0.153	4.910e-6
0.154	4.876e-6
0.155	4.845e-6
0.156	4.810e-6
0.157	4.776e-6
0.158	4.739e-6
0.159	4.701e-6
0.160	4.665e-6
0.161	4.627e-6
0.162	4.587e-6
0.163	4.546e-6
0.164	4.502e-6
0.165	4.461e-6
0.166	4.415e-6
0.167	4.368e-6
0.168	4.324e-6
0.169	4.274e-6
0.170	4.222e-6
0.171	4.172e-6
0.172	4.118e-6
0.173	4.065e-6
0.174	4.008e-6
0.175	3.947e-6
0.176	3.889e-6
0.177	3.826e-6
0.178	3.762e-6
0.179	3.699e-6
0.180	3.629e-6
0.181	3.563e-6
0.182	3.490e-6
0.183	3.414e-6
0.184	3.343e-6
0.185	3.263e-6
0.186	3.184e-6
0.187	3.101e-6
0.188	3.014e-6
0.189	2.931e-6
0.190	2.841e-6
0.191	2.747e-6
0.192	2.656e-6
0.193	2.556e-6
0.194	2.459e-6
0.195	2.356e-6
0.196	2.248e-6
0.197	2.145e-6
0.198	2.033e-6
0.199	1.918e-6
0.200	1.807e-6
0.201	1.688e-6
0.202	1.560e-6
0.203	1.438e-6
0.204	1.306e-6
0.205	1.173e-6
0.206	1.041e-6
0.207	9.037e-7
0.208	7.706e-7
0.209	6.263e-7
0.210	4.787e-7
0.211	3.287e-7
0.212	1.759e-7
0.213	3.023e-8
0.214	-1.296e-7
0.215	-2.975e-7
0.216	-4.541e-7
0.217	-6.228e-7
0.218	-7.906e-7
0.219	-9.598e-7
0.220	-1.142e-6
0.221	-1.307e-6
0.222	-1.485e-6
0.223	-1.668e-6
0.224	-1.853e-6
0.225	-2.037e-6
0.226	-2.219e-6
0.227	-2.406e-6
0.228	-2.601e-6
0.229	-2.782e-6
0.230	-2.976e-6
0.231	-3.170e-6
0.232	-3.351e-6
0.233	-3.555e-6
0.234	-3.750e-6
0.235	-3.938e-6
0.236	-4.135e-6
0.237	-4.317e-6
0.238	-4.518e-6
0.239	-4.710e-6
0.240	-4.898e-6
0.241	-5.093e-6
0.242	-5.275e-6
0.243	-5.466e-6
0.244	-5.669e-6
0.245	-5.840e-6
0.246	-6.021e-6
0.247	-6.204e-6
0.248	-6.369e-6
0.249	-6.556e-6
0.250	-6.720e-6
0.251	-6.886e-6
0.252	-7.058e-6
0.253	-7.211e-6
0.254	-7.372e-6
0.255	-7.526e-6
0.256	-7.675e-6
0.257	-7.825e-6
0.258	-7.964e-6
0.259	-8.095e-6
0.260	-8.234e-6
0.261	-8.349e-6
0.262	-8.475e-6
0.263	-8.592e-6
0.264	-8.697e-6
0.265	-8.810e-6
0.266	-8.906e-6
0.267	-9.003e-6
0.268	-9.101e-6
0.269	-9.177e-6
0.270	-9.260e-6
0.271	-9.335e-6
0.272	-9.397e-6
0.273	-9.469e-6
0.274	-9.522e-6
0.275	-9.572e-6
0.276	-9.625e-6
0.277	-9.661e-6
0.278	-9.702e-6
0.279	-9.738e-6
0.280	-9.756e-6
0.281	-9.784e-6
0.282	-9.802e-6
0.283	-9.815e-6
0.284	-9.828e-6
0.285	-9.816e-6
0.286	-9.824e-6
0.287	-9.823e-6
0.288	-9.816e-6
0.289	-9.800e-6
0.290	-9.778e-6
0.291	-9.765e-6
0.292	-9.751e-6
0.293	-9.716e-6
0.294	-9.688e-6
0.295	-9.659e-6
0.296	-9.619e-6
0.297	-9.590e-6
0.298	-9.548e-6
0.299	-9.506e-6
0.300	-9.463e-6
0.301	-9.405e-6
0.302	-9.359e-6
0.303	-9.310e-6
0.304	-9.254e-6
0.305	-9.203e-6
0.306	-9.144e-6
0.307	-9.087e-6
0.308	-9.032e-6
0.309	-8.968e-6
0.310	-8.909e-6
0.311	-8.849e-6
0.312	-8.785e-6
0.313	-8.722e-6
0.314	-8.658e-6
0.315	-8.592e-6
0.316	-8.528e-6
0.317	-8.456e-6
0.318	-8.390e-6
0.319	-8.330e-6
0.320	-8.258e-6
0.321	-8.196e-6
0.322	-8.129e-6
0.323	-8.061e-6
0.324	-7.998e-6
0.325	-7.929e-6
0.326	-7.862e-6
0.327	-7.796e-6
0.328	-7.725e-6
0.329	-7.661e-6
0.330	-7.594e-6
0.331	-7.531e-6
0.332	-7.465e-6
0.333	-7.398e-6
0.334	-7.335e-6
0.335	-7.274e-6
0.336	-7.209e-6
0.337	-7.146e-6
0.338	-7.084e-6
0.339	-7.021e-6
0.340	-6.962e-6
0.341	-6.897e-6
0.342	-6.839e-6
0.343	-6.782e-6
0.344	-6.720e-6
0.345	-6.664e-6
0.346	-6.607e-6
0.347	-6.550e-6
0.348	-6.494e-6
0.349	-6.436e-6
0.350	-6.384e-6
0.351	-6.329e-6
0.352	-6.273e-6
0.353	-6.219e-6
0.354	-6.166e-6
0.355	-6.114e-6
0.356	-6.066e-6
0.357	-6.013e-6
0.358	-5.963e-6
0.359	-5.914e-6
0.360	-5.865e-6
0.361	-5.818e-6
0.362	-5.770e-6
0.363	-5.722e-6
0.364	-5.677e-6
0.365	-5.631e-6
0.366	-5.585e-6
0.367	-5.542e-6
0.368	-5.496e-6
0.369	-5.453e-6
0.370	-5.411e-6
0.371	-5.368e-6
0.372	-5.327e-6
0.373	-5.284e-6
0.374	-5.244e-6
0.375	-5.204e-6
0.376	-5.164e-6
0.377	-5.126e-6
0.378	-5.089e-6
0.379	-5.052e-6
0.380	-5.015e-6
0.381	-4.977e-6
0.382	-4.942e-6
0.383	-4.907e-6
0.384	-4.870e-6
0.385	-4.836e-6
0.386	-4.801e-6
0.387	-4.767e-6
0.388	-4.734e-6
0.389	-4.700e-6
0.390	-4.666e-6
0.391	-4.634e-6
0.392	-4.601e-6
0.393	-4.571e-6
0.394	-4.540e-6
0.395	-4.509e-6
0.396	-4.479e-6
0.397	-4.449e-6
0.398	-4.419e-6
0.399	-4.391e-6
0.400	-4.361e-6
0.401	-4.333e-6
0.402	-4.306e-6
0.403	-4.278e-6
0.404	-4.251e-6
0.405	-4.223e-6
0.406	-4.197e-6
0.407	-4.171e-6
0.408	-4.144e-6
0.409	-4.120e-6
0.410	-4.095e-6
0.411	-4.069e-6
0.412	-4.045e-6
0.413	-4.020e-6
0.414	-3.996e-6
0.415	-3.973e-6
0.416	-3.949e-6
0.417	-3.926e-6
0.418	-3.902e-6
0.419	-3.878e-6
0.420	-3.856e-6
0.421	-3.833e-6
0.422	-3.812e-6
0.423	-3.790e-6
0.424	-3.768e-6
0.425	-3.747e-6
0.426	-3.727e-6
0.427	-3.706e-6
0.428	-3.686e-6
0.429	-3.665e-6
0.430	-3.645e-6
0.431	-3.626e-6
0.432	-3.605e-6
0.433	-3.586e-6
0.434	-3.567e-6
0.435	-3.548e-6
0.436	-3.530e-6
0.437	-3.511e-6
0.438	-3.494e-6
0.439	-3.477e-6
0.440	-3.458e-6
0.441	-3.440e-6
0.442	-3.423e-6
0.443	-3.405e-6
0.444	-3.388e-6
0.445	-3.371e-6
0.446	-3.354e-6
0.447	-3.338e-6
0.448	-3.321e-6
0.449	-3.305e-6
0.450	-3.289e-6
0.451	-3.273e-6
0.452	-3.257e-6
0.453	-3.241e-6
0.454	-3.226e-6
0.455	-3.211e-6
0.456	-3.195e-6
0.457	-3.180e-6
0.458	-3.165e-6
0.459	-3.150e-6
0.460	-3.136e-6
0.461	-3.121e-6
0.462	-3.106e-6
0.463	-3.092e-6
0.464	-3.077e-6
0.465	-3.064e-6
0.466	-3.050e-6
0.467	-3.036e-6
0.468	-3.023e-6
0.469	-3.009e-6
0.470	-2.996e-6
0.471	-2.983e-6
0.472	-2.970e-6
0.473	-2.957e-6
0.474	-2.944e-6
0.475	-2.931e-6
0.476	-2.919e-6
0.477	-2.907e-6
0.478	-2.894e-6
0.479	-2.883e-6
0.480	-2.870e-6
0.481	-2.858e-6
0.482	-2.847e-6
0.483	-2.834e-6
0.484	-2.824e-6
0.485	-2.811e-6
0.486	-2.800e-6
0.487	-2.789e-6
0.488	-2.777e-6
0.489	-2.767e-6
0.490	-2.756e-6
0.491	-2.744e-6
0.492	-2.734e-6
0.493	-2.723e-6
0.494	-2.712e-6
0.495	-2.702e-6
0.496	-2.691e-6
0.497	-2.681e-6
0.498	-2.671e-6
0.499	-2.660e-6
