Potential/V	Current/A
0.628	-7.202e-6
0.629	-7.185e-6
0.630	-7.181e-6
0.631	-7.175e-6
0.632	-7.157e-6
0.633	-7.159e-6
0.634	-7.148e-6
0.635	-7.140e-6
0.636	-7.139e-6
0.637	-7.123e-6
0.638	-7.124e-6
0.639	-7.117e-6
0.640	-7.110e-6
0.641	-7.109e-6
0.642	-7.097e-6
0.643	-7.102e-6
0.644	-7.098e-6
0.645	-7.086e-6
0.646	-7.088e-6
0.647	-7.083e-6
0.648	-7.082e-6
0.649	-7.083e-6
0.650	-7.079e-6
0.651	-7.077e-6
0.652	-7.074e-6
0.653	-7.077e-6
0.654	-7.076e-6
0.655	-7.078e-6
0.656	-7.079e-6
0.657	-7.080e-6
0.658	-7.085e-6
0.659	-7.084e-6
0.660	-7.093e-6
0.661	-7.098e-6
0.662	-7.099e-6
0.663	-7.114e-6
0.664	-7.113e-6
0.665	-7.126e-6
0.666	-7.140e-6
0.667	-7.145e-6
0.668	-7.167e-6
0.669	-7.169e-6
0.670	-7.186e-6
0.671	-7.209e-6
0.672	-7.216e-6
0.673	-7.245e-6
0.674	-7.260e-6
0.675	-7.281e-6
0.676	-7.310e-6
0.677	-7.325e-6
0.678	-7.363e-6
0.679	-7.389e-6
0.680	-7.419e-6
0.681	-7.461e-6
0.682	-7.495e-6
0.683	-7.545e-6
0.684	-7.588e-6
0.685	-7.632e-6
0.686	-7.686e-6
0.687	-7.734e-6
0.688	-7.791e-6
0.689	-7.852e-6
0.690	-7.909e-6
0.691	-7.980e-6
0.692	-8.049e-6
0.693	-8.122e-6
0.694	-8.204e-6
0.695	-8.287e-6
0.696	-8.376e-6
0.697	-8.472e-6
0.698	-8.575e-6
0.699	-8.679e-6
0.700	-8.792e-6
0.701	-8.909e-6
0.702	-9.032e-6
0.703	-9.171e-6
0.704	-9.307e-6
0.705	-9.461e-6
0.706	-9.615e-6
0.707	-9.773e-6
0.708	-9.956e-6
0.709	-1.013e-5
0.710	-1.033e-5
0.711	-1.053e-5
0.712	-1.073e-5
0.713	-1.097e-5
0.714	-1.120e-5
0.715	-1.145e-5
0.716	-1.170e-5
0.717	-1.197e-5
0.718	-1.226e-5
0.719	-1.256e-5
0.720	-1.286e-5
0.721	-1.319e-5
0.722	-1.352e-5
0.723	-1.388e-5
0.724	-1.424e-5
0.725	-1.462e-5
0.726	-1.502e-5
0.727	-1.543e-5
0.728	-1.586e-5
0.729	-1.631e-5
0.730	-1.676e-5
0.731	-1.723e-5
0.732	-1.770e-5
0.733	-1.820e-5
0.734	-1.871e-5
0.735	-1.923e-5
0.736	-1.974e-5
0.737	-2.029e-5
0.738	-2.084e-5
0.739	-2.139e-5
0.740	-2.196e-5
0.741	-2.252e-5
0.742	-2.310e-5
0.743	-2.369e-5
0.744	-2.424e-5
0.745	-2.480e-5
0.746	-2.534e-5
0.747	-2.586e-5
0.748	-2.638e-5
0.749	-2.685e-5
0.750	-2.731e-5
0.751	-2.773e-5
0.752	-2.811e-5
0.753	-2.845e-5
0.754	-2.872e-5
0.755	-2.896e-5
0.756	-2.914e-5
0.757	-2.923e-5
0.758	-2.929e-5
0.759	-2.927e-5
0.760	-2.919e-5
0.761	-2.906e-5
0.762	-2.885e-5
0.763	-2.861e-5
0.764	-2.831e-5
0.765	-2.796e-5
0.766	-2.760e-5
0.767	-2.719e-5
0.768	-2.678e-5
0.769	-2.635e-5
0.770	-2.590e-5
0.771	-2.546e-5
0.772	-2.501e-5
0.773	-2.458e-5
0.774	-2.415e-5
0.775	-2.373e-5
0.776	-2.332e-5
0.777	-2.292e-5
0.778	-2.255e-5
0.779	-2.218e-5
0.780	-2.184e-5
0.781	-2.151e-5
0.782	-2.120e-5
0.783	-2.090e-5
0.784	-2.060e-5
0.785	-2.033e-5
0.786	-2.007e-5
0.787	-1.981e-5
0.788	-1.958e-5
0.789	-1.935e-5
0.790	-1.915e-5
0.791	-1.894e-5
0.792	-1.873e-5
0.793	-1.855e-5
0.794	-1.836e-5
0.795	-1.818e-5
0.796	-1.802e-5
0.797	-1.785e-5
0.798	-1.771e-5
0.799	-1.755e-5
0.800	-1.741e-5
0.801	-1.728e-5
0.802	-1.714e-5
0.803	-1.701e-5
0.804	-1.689e-5
0.805	-1.677e-5
0.806	-1.666e-5
0.807	-1.655e-5
0.808	-1.645e-5
0.809	-1.634e-5
0.810	-1.624e-5
0.811	-1.615e-5
0.812	-1.605e-5
0.813	-1.596e-5
0.814	-1.588e-5
0.815	-1.579e-5
0.816	-1.571e-5
0.817	-1.563e-5
0.818	-1.556e-5
0.819	-1.550e-5
0.820	-1.542e-5
0.821	-1.534e-5
0.822	-1.526e-5
0.823	-1.520e-5
0.824	-1.513e-5
0.825	-1.507e-5
0.826	-1.500e-5
0.827	-1.494e-5
0.828	-1.489e-5
0.829	-1.482e-5
0.830	-1.477e-5
0.831	-1.472e-5
0.832	-1.466e-5
0.833	-1.461e-5
0.834	-1.456e-5
0.835	-1.451e-5
0.836	-1.447e-5
0.837	-1.441e-5
0.838	-1.437e-5
0.839	-1.433e-5
