country_name,respid,gender,age,education,corganizedae
liberia,2043205,M,22,6,1
liberia,2043103,M,37,4,1
liberia,2043203,F,30,0,1
liberia,2043202,F,50,0,97
liberia,2043141,F,27,3,1
liberia,2043204,M,26,5,0
liberia,2044185,M,38,6,1
liberia,2044172,M,22,7,0
liberia,2044184,M,50,0,1
liberia,2044181,M,22,5,1
liberia,2044122,F,37,2,1
liberia,2044182,F,38,0,1
liberia,2044204,M,37,0,1
liberia,2044205,M,30,6,1
liberia,2044105,F,36,0,0
liberia,2044201,M,26,5,0
liberia,2044202,F,42,2,0
liberia,2044171,F,40,0,97
liberia,2044104,M,23,4,1
liberia,2044106,F,27,3,1
liberia,2044121,M,45,4,1
liberia,2044101,F,27,7,1
liberia,2044183,M,30,4,1
liberia,2044102,M,46,2,1
liberia,2044103,F,37,5,0
liberia,2044123,F,58,0,1
liberia,2045172,F,21,6,1
liberia,2045127,M,20,4,0
liberia,2045122,F,52,0,1
liberia,2045177,M,52,7,1
liberia,2045175,M,48,6,97
liberia,20451418,F,44,5,1
liberia,20451421,M,62,7,1
liberia,2045174,M,52,6,1
liberia,2045126,M,23,0,1
liberia,20451422,M,57,8,1
liberia,2045173,F,27,0,1
liberia,2045123,M,38,7,97
liberia,20451419,F,45,6,1
liberia,2045128,F,35,3,1
liberia,2045125,F,69,3,97
liberia,20451420,M,56,6,1
liberia,2045171,F,25,6,1
liberia,20451423,M,25,5,0
liberia,2045176,M,46,8,1
liberia,2045121,F,50,2,1
liberia,2045124,M,29,6,1
liberia,2046132,F,30,2,1
liberia,2046151,F,28,6,1
liberia,2046196,F,39,7,1
liberia,2046153,M,59,0,0
liberia,2046494,F,33,0,1
liberia,2046165,F,31,1,1
liberia,2046131,F,56,0,1
liberia,2046111,F,33,7,97
liberia,2046213,F,40,3,1
liberia,2046161,M,42,2,1
liberia,2046152,F,54,6,1
liberia,2046211,M,32,6,1
liberia,2046194,F,52,7,1
liberia,2046133,M,43,6,1
liberia,2046164,M,47,6,1
liberia,2046212,M,32,7,1
liberia,2046191,M,47,4,0
liberia,2046163,M,56,5,1
liberia,2046192,M,52,7,1
liberia,2046162,F,40,4,1
liberia,2046214,F,42,6,1
liberia,2046154,M,56,6,1
liberia,2047112,F,44,5,1
liberia,2047116,F,42,0,97
liberia,2047134,F,25,2,1
liberia,2047135,F,43,2,1
liberia,2047118,F,54,2,1
liberia,2047161,F,31,0,1
liberia,2047152,M,41,6,0
liberia,2047132,F,24,6,1
liberia,2047117,F,23,6,97
liberia,2047133,M,45,7,0
liberia,2047151,F,23,5,1
liberia,2047114,F,44,3,97
liberia,2047192,F,41,5,1
liberia,2047162,M,30,3,1
liberia,2047191,M,61,0,1
liberia,2047111,F,20,3,1
liberia,2047131,M,37,6,1
liberia,2047137,M,63,5,0
liberia,2047136,M,34,7,0
liberia,2047113,M,65,0,1
liberia,2048163,M,52,5,1
liberia,2048151,F,29,6,1
liberia,2048193,F,35,5,1
liberia,2048111,F,36,2,1
liberia,2048153,M,25,6,1
liberia,2048133,M,51,3,1
liberia,2048132,F,39,3,1
liberia,2048162,M,61,6,1
liberia,2048134,F,24,6,1
liberia,2048131,M,37,2,0
liberia,2048114,F,47,5,1
liberia,2048154,M,51,8,1
liberia,2048192,M,50,8,1
liberia,2048161,F,41,2,1
liberia,2048152,F,46,0,1
liberia,2048191,M,27,7,1
liberia,2048164,M,49,2,1
liberia,2048113,F,40,1,1
liberia,2048194,F,38,3,1
liberia,2048112,M,33,3,0
liberia,2049125,F,25,7,1
liberia,2049123,M,25,7,1
liberia,2049122,M,54,7,1
liberia,2049127,F,50,6,1
liberia,2049126,F,49,5,1
liberia,2049106,F,28,6,1
liberia,2049124,M,39,6,1
liberia,2049105,F,52,7,1
liberia,20491412,M,39,5,0
liberia,2049128,F,33,3,1
liberia,20491413,F,19,5,1
liberia,2049107,M,56,8,1
liberia,20491414,M,72,3,1
liberia,2049101,M,34,7,1
liberia,2049103,F,48,0,97
liberia,20491410,M,45,7,0
liberia,2049102,M,33,6,1
liberia,2049121,F,51,2,97
liberia,2049104,F,24,6,0
liberia,20491411,F,22,5,
liberia,2050195,M,56,5,1
liberia,2050152,F,34,5,1
liberia,2050112,F,37,1,97
liberia,2050115,F,33,2,1
liberia,2050114,F,51,1,97
liberia,2050192,M,49,0,0
liberia,2050151,F,30,7,1
liberia,2050113,M,21,2,1
liberia,2050118,F,39,3,1
liberia,2050116,M,51,6,0
liberia,2050194,M,54,7,1
liberia,2050191,M,55,88,0
liberia,2050154,F,29,6,1
liberia,2050155,M,26,7,1
liberia,2050197,F,25,4,97
liberia,2050117,F,49,2,1
liberia,2050196,M,53,3,1
liberia,2050153,M,46,3,1
liberia,2050111,F,23,3,1
liberia,2050193,M,36,5,1
liberia,2051203,M,25,6,1
liberia,2051187,,,,1
liberia,2051186,F,25,6,1
liberia,2051172,M,69,6,1
liberia,2051177,M,28,0,1
liberia,2051175,M,42,0,1
liberia,2051176,M,45,6,1
liberia,2051202,F,38,2,0
liberia,2051183,M,24,2,1
liberia,2051173,M,42,5,1
liberia,2051204,F,26,6,1
liberia,20511417,F,44,7,1
liberia,2051178,M,35,6,1
liberia,2051185,M,27,5,1
liberia,2051181,M,33,5,1
liberia,2051184,M,67,6,1
liberia,2051182,F,19,4,1
liberia,2051174,M,48,7,1
liberia,2051171,F,28,5,0
liberia,2051201,M,27,7,1
liberia,2052181,F,36,0,1
liberia,2052122,M,67,0,1
liberia,2052201,F,28,3,1
liberia,2052183,F,19,5,1
liberia,2052124,F,32,2,97
liberia,2052123,F,29,7,1
liberia,2052121,F,38,7,1
liberia,2052101,F,81,0,1
liberia,2052184,F,28,6,
liberia,2052182,M,45,7,1
liberia,2052178,F,24,6,1
liberia,2052104,F,30,6,1
liberia,205172,F,55,1,1
liberia,2052171,F,42,6,1
liberia,2052202,F,42,0,1
liberia,2052174,F,21,3,0
liberia,2052103,F,36,0,1
liberia,20521416,M,49,6,1
liberia,2052102,F,28,3,97
liberia,2052173,M,46,5,97
liberia,2053131,F,37,0,1
liberia,2053166,F,35,3,1
liberia,2053214,F,72,0,1
liberia,2053165,F,61,1,1
liberia,2053133,M,74,6,1
liberia,2053162,M,22,3,1
liberia,2053138,F,23,5,1
liberia,2053136,F,37,0,1
liberia,2053137,F,72,1,97
liberia,2053212,M,30,6,1
liberia,2053161,F,23,4,1
liberia,2053139,M,47,6,1
liberia,2053134,F,44,6,1
liberia,2053167,F,27,6,1
liberia,2053132,F,23,6,1
liberia,2053164,F,26,2,1
liberia,2053213,M,26,7,1
liberia,2053135,F,22,5,1
liberia,2053163,F,28,6,0
liberia,2054142,F,40,3,1
liberia,2054141,F,51,0,0
liberia,2054143,F,23,5,1
liberia,2055195,F,24,5,1
liberia,2055196,M,32,7,1
liberia,2055212,F,55,2,1
liberia,2055111,F,38,3,1
liberia,2055116,F,38,0,97
liberia,2055161,F,28,3,
liberia,2055211,F,60,6,1
liberia,2055114,M,44,3,97
liberia,2055194,F,21,5,1
liberia,2055151,F,43,0,1
liberia,2055193,M,28,7,1
liberia,2055113,F,23,5,1
liberia,2055112,F,39,7,0
liberia,2055162,M,54,7,1
liberia,2055192,F,30,5,1
liberia,2055191,M,27,7,1
liberia,2055115,F,27,0,1
liberia,2055131,M,71,6,1
liberia,2055153,M,51,0,1
liberia,2055152,M,47,2,1
liberia,2056193,M,46,8,1
liberia,2056132,F,33,3,1
liberia,2056151,M,38,6,1
liberia,2056135,F,24,2,1
liberia,2056191,M,64,5,1
liberia,2056152,F,25,6,1
liberia,2056133,M,22,6,1
liberia,2056162,F,69,0,1
liberia,2056163,M,43,4,1
liberia,2056195,M,18,5,1
liberia,2056114,F,22,3,1
liberia,2056112,F,28,5,1
liberia,2056134,F,37,2,1
liberia,2056161,F,40,2,1
liberia,2056113,F,28,0,97
liberia,2056111,M,21,7,1
liberia,2056131,M,57,0,1
liberia,2056115,F,37,3,1
liberia,2057131,F,32,1,1
liberia,2057134,M,24,1,97
liberia,2057154,M,35,6,1
liberia,2057142,M,34,3,1
liberia,2057155,M,55,7,1
liberia,2057156,F,25,2,1
liberia,2057152,M,46,7,1
liberia,2057132,F,23,6,1
liberia,2057167,M,68,7,1
liberia,2057136,M,26,7,1
liberia,2057163,F,20,6,1
liberia,2057166,F,37,0,1
liberia,2057133,F,23,1,1
liberia,2057161,F,37,0,1
liberia,2057137,M,61,6,1
liberia,2057223,M,25,88,1
liberia,2057153,F,22,3,1
liberia,2057151,F,32,6,1
liberia,2057144,F,21,6,1
liberia,2057165,M,32,3,1
liberia,2057164,M,39,7,1
liberia,2057143,M,37,5,1
liberia,2057162,F,33,4,1
liberia,2057145,M,42,6,1
liberia,2057222,M,31,3,1
liberia,2057135,F,30,1,1
liberia,2057141,M,36,3,1
liberia,2058175,F,37,3,1
liberia,2058203,M,65,5,1
liberia,2058177,M,32,7,0
liberia,2058186,F,33,2,1
liberia,2058183,M,60,2,1
liberia,2058174,M,27,3,1
liberia,2058185,M,44,6,1
liberia,2058206,M,49,3,1
liberia,2058202,F,34,0,97
liberia,2058,F,34,3,1
liberia,2058205,F,35,3,1
liberia,2058181,F,36,5,1
liberia,2058182,M,26,5,1
liberia,2058204,F,31,0,1
liberia,2058172,F,56,0,97
liberia,2058171,F,20,3,1
liberia,2058173,F,30,1,1
liberia,2058201,M,42,5,1
liberia,2058176,F,23,0,1
liberia,2058187,F,46,7,0
liberia,2059117,F,43,2,1
liberia,2059115,F,37,2,97
liberia,20591910,F,27,5,1
liberia,2059198,F,42,6,1
liberia,2059131,M,34,6,1
liberia,205914,M,35,5,1
liberia,2059113,M,55,6,97
liberia,2059196,F,39,3,1
liberia,2059191,M,51,5,1
liberia,2059161,F,31,4,1
liberia,2059136,F,35,3,1
liberia,2059132,M,45,6,1
liberia,2059116,M,36,3,1
liberia,20591911,F,45,0,1
liberia,2059135,M,34,5,1
liberia,2059197,M,43,6,1
liberia,2059195,F,30,3,1
liberia,2059112,F,26,6,1
liberia,2059192,F,25,5,1
liberia,2059134,M,40,7,1
liberia,2059199,F,35,0,1
liberia,20591912,F,49,5,1
liberia,2059118,F,33,3,1
liberia,20591914,M,18,5,1
liberia,2059133,F,35,6,1
liberia,2059114,F,20,5,1
liberia,20591913,F,35,3,1
liberia,2060102,F,28,4,1
liberia,2060123,F,33,2,1
liberia,2060124,M,50,6,1
liberia,2060105,F,31,3,1
liberia,2060171,F,26,3,1
liberia,2060104,F,35,0,1
liberia,2060221,M,24,3,1
liberia,2060107,F,32,1,1
liberia,2060106,F,54,6,1
liberia,2060103,F,56,5,0
liberia,2060181,M,27,2,1
liberia,2060122,F,50,2,1
liberia,2060127,F,45,6,1
liberia,2068103,F,28,5,1
liberia,2060108,F,34,0,1
liberia,2060125,M,36,0,1
liberia,2060101,M,36,6,0
liberia,2060121,F,31,0,1
liberia,2060126,F,40,0,1
liberia,2060141,F,43,3,1
liberia,2060201,F,21,7,1
liberia,2060128,M,22,4,1
liberia,2061151,M,36,6,1
liberia,2061154,F,44,2,1
liberia,2061161,F,37,5,1
liberia,2061152,F,37,0,1
liberia,2061215,M,49,6,1
liberia,2061191,F,37,3,1
liberia,2061211,F,44,6,1
liberia,2061156,F,37,7,1
liberia,2061217,F,37,3,1
liberia,2061216,F,26,7,1
liberia,2061163,F,28,3,1
liberia,2061212,F,26,6,0
liberia,2061164,F,20,3,1
liberia,20612110,M,24,6,1
liberia,2061219,F,47,6,1
liberia,2061218,F,40,6,1
liberia,2061213,F,52,5,1
liberia,2061214,F,38,2,1
liberia,2061162,F,23,6,1
liberia,2061155,F,26,7,1
liberia,2061165,F,63,6,1
liberia,2062114,M,41,3,1
liberia,2062116,F,24,6,97
liberia,2062151,M,39,2,1
liberia,2062112,F,27,6,0
liberia,2062115,F,44,2,97
liberia,2062135,M,51,0,97
liberia,2062138,M,35,0,1
liberia,2062161,M,32,7,1
liberia,2062118,M,40,3,97
liberia,2062131,M,27,6,1
liberia,2062117,F,30,3,1
liberia,2062136,F,19,3,1
liberia,2062111,F,44,5,1
liberia,2062113,F,34,6,1
liberia,2062134,F,29,6,1
liberia,2062137,F,23,3,1
liberia,2062191,M,36,7,1
liberia,2062119,F,24,1,1
liberia,2062132,F,28,3,1
liberia,2063161,F,30,4,1
liberia,2063191,F,28,5,1
liberia,2063154,F,29,6,1
liberia,2063163,F,46,5,1
liberia,2063164,M,25,5,1
liberia,2063166,F,35,0,1
liberia,2063197,F,39,3,1
liberia,2063152,M,47,6,1
liberia,2063156,F,37,0,0
liberia,2063192,M,40,3,1
liberia,2063194,F,36,0,1
liberia,2063195,F,41,0,0
liberia,2063153,F,22,5,1
liberia,2063155,F,41,0,1
liberia,2063165,F,24,5,1
liberia,2063196,F,23,5,1
liberia,2063162,F,29,0,1
liberia,2063193,M,41,0,1
liberia,2063211,F,38,6,1
liberia,2063212,F,39,0,1
liberia,2064132,F,35,2,1
liberia,2064152,F,54,5,97
liberia,2064114,F,19,6,1
liberia,2064164,M,44,5,1
liberia,2064115,F,22,6,1
liberia,2064194,F,28,6,1
liberia,2064112,F,27,7,97
liberia,2064495,F,24,5,1
liberia,2064134,M,26,6,1
liberia,2064111,F,42,3,1
liberia,2064191,F,27,5,1
liberia,2064131,F,34,2,1
liberia,2064113,F,28,3,97
liberia,2064162,F,29,6,1
liberia,2064163,M,44,6,1
liberia,2064133,F,42,2,1
liberia,2064193,F,29,7,1
liberia,2064153,F,35,3,1
liberia,2064161,F,36,3,1
liberia,2064151,F,47,3,1
liberia,2065113,M,26,7,1
liberia,2065114,F,27,5,97
liberia,2065112,F,40,1,1
liberia,2065111,M,25,6,1
liberia,2065212,M,36,7,1
liberia,2065192,M,47,7,1
liberia,2065193,M,33,7,1
liberia,2065132,M,52,2,1
liberia,2065162,F,32,2,1
liberia,2065134,M,60,8,1
liberia,2065161,M,51,6,1
liberia,2065163,M,35,8,1
liberia,2065211,M,34,6,1
liberia,2065213,F,48,3,1
liberia,2065153,F,50,0,1
liberia,2065131,M,43,6,1
liberia,2065214,M,44,8,1
liberia,2065191,F,50,5,1
liberia,2065133,F,24,2,1
liberia,2065151,F,34,6,0
liberia,2066177,M,49,5,
liberia,2066145,F,25,5,1
liberia,2066142,F,53,0,0
liberia,2066171,F,23,5,1
liberia,2066143,F,25,3,1
liberia,2066121,M,27,7,1
liberia,2066126,F,22,6,1
liberia,2066144,F,34,5,1
liberia,2066201,M,63,1,1
liberia,2066141,F,32,6,1
liberia,2066173,F,28,7,1
liberia,2066128,F,24,6,1
liberia,2066176,F,47,6,1
liberia,2066172,M,29,7,1
liberia,2066122,F,29,7,1
liberia,2066174,F,20,6,1
liberia,2066127,M,60,6,1
liberia,2066146,M,24,6,1
liberia,2066123,M,40,8,1
liberia,2066124,F,32,7,1
liberia,2067192,M,18,5,1
liberia,2067132,F,24,3,1
liberia,2067191,M,35,7,1
liberia,2067164,M,34,7,1
liberia,2067161,M,29,6,1
liberia,2067151,F,25,2,1
liberia,2067152,F,28,7,1
liberia,2067162,F,60,7,1
liberia,2067193,F,22,6,1
liberia,2067114,F,39,5,97
liberia,2067153,F,24,7,1
liberia,2067194,F,23,7,0
liberia,2067131,F,46,1,1
liberia,2067113,F,22,3,97
liberia,2067163,F,36,3,1
liberia,2067133,F,26,5,1
liberia,2067111,M,47,8,1
liberia,2067154,F,29,6,1
liberia,2067112,F,27,6,1
liberia,2067134,M,29,6,1
liberia,2068183,F,28,7,1
liberia,2068221,M,54,6,1
liberia,2068142,M,26,6,1
liberia,2068171,F,21,3,1
liberia,2068172,F,36,1,97
liberia,2068201,F,18,3,1
liberia,2068181,M,36,6,1
liberia,2068121,M,37,7,1
liberia,2068173,F,37,4,1
liberia,2068122,F,29,5,1
liberia,2068182,M,22,3,1
liberia,2068143,M,42,8,1
liberia,2068123,F,21,0,1
liberia,2068222,M,53,2,1
liberia,2068202,M,55,6,1
liberia,2068101,F,35,3,1
liberia,2068141,F,44,4,1
liberia,2068102,M,21,6,1
liberia,2068174,M,28,3,97
liberia,2068184,M,61,4,1
liberia,2068104,M,24,7,1
liberia,2069182,M,34,7,1
liberia,2069101,M,35,6,1
liberia,2069143,F,52,6,1
liberia,2069201,F,35,5,1
liberia,2069104,F,25,7,1
liberia,2069222,M,28,7,1
liberia,2069141,F,43,5,1
liberia,2069184,F,38,6,1
liberia,2069121,F,26,3,1
liberia,2069102,F,35,6,1
liberia,2069173,F,26,6,1
liberia,2069174,M,46,7,1
liberia,2069103,F,34,6,1
liberia,2069172,M,29,8,1
liberia,2069123,F,61,0,1
liberia,2069142,M,23,6,1
liberia,2069181,F,29,5,1
liberia,2069183,F,18,3,1
liberia,2069124,M,34,7,1
liberia,2069122,M,29,7,1
liberia,2070183,F,26,6,1
liberia,2070101,M,26,6,1
liberia,2070121,F,38,5,0
liberia,2070172,F,35,0,1
liberia,2070123,F,21,6,1
liberia,2070181,F,22,3,1
liberia,2070103,M,61,8,1
liberia,2070182,M,54,8,1
liberia,2070204,M,24,5,1
liberia,2070203,F,35,5,97
liberia,2070171,F,35,6,1
liberia,2070184,M,30,7,1
liberia,2070173,M,25,7,1
liberia,2070122,F,59,2,1
liberia,2070102,F,51,7,1
liberia,2070142,M,63,3,1
liberia,2070202,F,27,3,1
liberia,2070201,F,19,3,1
liberia,2070174,F,23,6,1
liberia,2070141,F,30,3,1
liberia,2071104,M,57,3,1
liberia,2071105,M,24,5,1
liberia,2071123,,,,97
liberia,2071173,M,26,7,1
liberia,2071171,F,48,6,1
liberia,2071121,M,23,6,0
liberia,2071223,M,23,5,1
liberia,2071181,F,30,1,1
liberia,2071102,M,37,6,1
liberia,2071182,F,29,2,1
liberia,2071103,F,36,88,1
liberia,2071141,F,39,6,1
liberia,2071175,M,25,7,1
liberia,2071473,F,43,6,1
liberia,2071201,F,30,7,97
liberia,2071172,F,45,0,1
liberia,2071142,F,49,3,1
liberia,2071124,M,23,7,0
liberia,2071183,F,34,4,1
liberia,2071101,M,29,6,1
liberia,2071174,F,65,0,1
liberia,2071221,M,38,7,1
liberia,207114,M,31,3,1
liberia,2072161,F,26,2,1
liberia,2072112,F,30,2,1
liberia,2072111,F,28,7,0
liberia,2072133,F,26,3,1
liberia,2072191,M,39,7,1
liberia,2072152,F,68,0,1
liberia,2072162,M,31,7,1
liberia,2072194,F,47,8,1
liberia,2072154,F,80,0,1
liberia,2072113,F,35,3,1
liberia,2072192,M,38,5,1
liberia,2072134,M,48,7,1
liberia,2072193,M,33,8,1
liberia,2072131,F,26,5,1
liberia,2072135,F,24,5,1
liberia,2072132,F,32,7,1
liberia,2072153,M,25,2,1
liberia,2072115,F,23,5,97
liberia,2072151,M,24,7,1
liberia,2072195,M,45,7,1
liberia,2073111,M,25,6,1
liberia,2073161,F,28,7,1
liberia,2073162,F,24,5,1
liberia,2073131,M,31,8,1
liberia,2073163,F,25,5,1
liberia,2073113,F,45,1,1
liberia,2073213,F,23,3,1
liberia,2073133,F,46,6,1
liberia,2073211,M,63,2,1
liberia,2073151,F,50,8,1
liberia,2073112,F,32,4,97
liberia,2073194,F,28,7,1
liberia,2073152,F,28,7,1
liberia,2073114,M,77,4,1
liberia,2073212,F,28,5,1
liberia,2073134,F,28,7,1
liberia,2073193,F,41,5,1
liberia,2073192,F,75,0,1
liberia,2073132,M,31,6,1
liberia,2073191,F,40,3,0
liberia,2074194,F,33,7,1
liberia,2074193,M,45,5,1
liberia,2074131,M,20,6,1
liberia,2074134,F,48,2,1
liberia,2074133,M,27,3,1
liberia,2074151,F,45,6,1
liberia,2074112,F,35,3,97
liberia,2074192,F,23,6,1
liberia,2074132,F,23,5,1
liberia,2074114,M,62,6,1
liberia,2074162,F,31,5,1
liberia,2074154,M,50,6,1
liberia,2074153,F,60,0,1
liberia,2074163,F,40,7,1
liberia,2074161,F,37,5,1
liberia,2074113,M,44,5,1
liberia,2074191,M,41,7,1
liberia,2074111,F,46,2,1
liberia,2074164,F,43,3,1
liberia,2075163,M,71,3,1
liberia,2075134,M,25,7,1
liberia,2075133,M,19,5,1
liberia,2075151,M,40,8,1
liberia,2075212,M,69,4,1
liberia,2075131,F,25,6,1
liberia,2075161,F,43,1,1
liberia,2075152,M,50,8,1
liberia,2075211,M,32,7,1
liberia,2075154,F,43,0,1
liberia,2075112,M,60,5,1
liberia,2075111,F,34,3,1
liberia,2075135,F,20,5,1
liberia,2075113,F,29,1,1
liberia,2075162,F,62,0,1
liberia,2075164,F,20,7,1
liberia,2075132,F,30,0,0
liberia,2075153,F,30,7,1
liberia,2075114,F,21,5,97
liberia,2075115,F,19,7,1
liberia,2076143,M,27,6,1
liberia,2076141,M,29,6,1
liberia,2076124,M,24,6,1
liberia,2076122,M,24,6,1
liberia,2076142,F,34,3,1
liberia,2076223,M,44,3,1
liberia,2076222,M,32,88,1
liberia,2076121,M,64,6,1
liberia,2076182,M,19,5,1
liberia,2076187,M,26,6,1
liberia,2076181,M,52,6,1
liberia,2076123,M,26,5,1
liberia,2076184,,,,1
liberia,2076186,M,28,3,1
liberia,2076145,M,34,3,1
liberia,2076125,F,34,7,1
liberia,2076183,F,39,2,1
liberia,2076221,M,44,2,1
liberia,2076127,F,30,6,1
liberia,2076126,M,57,7,1
liberia,2076185,M,25,6,1
liberia,2076128,M,35,88,1
liberia,2076144,F,26,2,1
liberia,2077193,F,25,0,0
liberia,2077154,M,56,5,0
liberia,2077115,M,47,3,1
liberia,2077151,M,45,7,1
liberia,2077114,F,25,1,1
liberia,2077111,F,50,3,1
liberia,2077131,M,99,8,0
liberia,2077132,F,42,6,1
liberia,2077162,M,55,5,1
liberia,2077152,M,55,6,1
liberia,2077194,M,26,6,1
liberia,2077113,F,23,3,97
liberia,2077153,F,45,0,1
liberia,2077163,F,32,5,1
liberia,2077161,M,69,6,1
liberia,2077133,,,,1
liberia,2077164,M,72,8,1
liberia,2077191,M,20,5,1
liberia,2077192,F,22,5,1
liberia,2077112,M,62,6,97
liberia,2078201,F,23,3,1
liberia,2078174,F,32,6,1
liberia,2078107,M,34,6,1
liberia,2078105,F,51,3,1
liberia,2078202,F,40,0,97
liberia,2078172,F,30,3,97
liberia,2078203,M,33,7,1
liberia,2078177,M,35,3,1
liberia,2078175,M,23,6,1
liberia,2078171,F,21,0,97
liberia,2078205,F,37,0,97
liberia,2078103,F,31,5,1
liberia,2078176,F,21,0,1
liberia,2078104,F,21,3,97
liberia,2078101,F,32,0,1
liberia,2078204,F,29,5,1
liberia,2078106,M,33,2,1
liberia,2078102,M,30,6,97
