Time/sec	Current/A
3.220e+0	2.196e-5
3.221e+0	2.195e-5
3.222e+0	2.194e-5
3.223e+0	2.192e-5
3.224e+0	2.192e-5
3.225e+0	2.190e-5
3.226e+0	2.188e-5
3.227e+0	2.188e-5
3.228e+0	2.188e-5
3.229e+0	2.186e-5
3.230e+0	2.185e-5
3.231e+0	2.184e-5
3.232e+0	2.183e-5
3.233e+0	2.182e-5
3.234e+0	2.183e-5
3.235e+0	2.180e-5
3.236e+0	2.177e-5
3.237e+0	2.179e-5
3.238e+0	2.177e-5
3.239e+0	2.176e-5
3.240e+0	2.174e-5
3.241e+0	2.173e-5
3.242e+0	2.171e-5
3.243e+0	2.169e-5
3.244e+0	2.170e-5
3.245e+0	2.170e-5
3.246e+0	2.168e-5
3.247e+0	2.167e-5
3.248e+0	2.165e-5
3.249e+0	2.165e-5
3.250e+0	2.164e-5
3.251e+0	2.165e-5
3.252e+0	2.160e-5
3.253e+0	2.159e-5
3.254e+0	2.160e-5
3.255e+0	2.158e-5
3.256e+0	2.157e-5
3.257e+0	2.155e-5
3.258e+0	2.155e-5
3.259e+0	2.152e-5
3.260e+0	2.152e-5
3.261e+0	2.153e-5
3.262e+0	2.151e-5
3.263e+0	2.149e-5
3.264e+0	2.148e-5
3.265e+0	2.147e-5
3.266e+0	2.147e-5
3.267e+0	2.146e-5
3.268e+0	2.145e-5
3.269e+0	2.142e-5
3.270e+0	2.142e-5
3.271e+0	2.142e-5
3.272e+0	2.140e-5
3.273e+0	2.138e-5
3.274e+0	2.137e-5
3.275e+0	2.137e-5
3.276e+0	2.134e-5
3.277e+0	2.135e-5
3.278e+0	2.135e-5
3.279e+0	2.132e-5
3.280e+0	2.131e-5
3.281e+0	2.131e-5
3.282e+0	2.129e-5
3.283e+0	2.129e-5
3.284e+0	2.129e-5
3.285e+0	2.126e-5
3.286e+0	2.125e-5
3.287e+0	2.125e-5
3.288e+0	2.124e-5
3.289e+0	2.122e-5
3.290e+0	2.121e-5
3.291e+0	2.120e-5
3.292e+0	2.119e-5
3.293e+0	2.117e-5
3.294e+0	2.118e-5
3.295e+0	2.117e-5
3.296e+0	2.115e-5
3.297e+0	2.114e-5
3.298e+0	2.114e-5
3.299e+0	2.112e-5
3.300e+0	2.111e-5
3.301e+0	2.111e-5
3.302e+0	2.109e-5
3.303e+0	2.109e-5
3.304e+0	2.109e-5
3.305e+0	2.106e-5
3.306e+0	2.105e-5
3.307e+0	2.103e-5
3.308e+0	2.103e-5
3.309e+0	2.101e-5
3.310e+0	2.102e-5
3.311e+0	2.102e-5
3.312e+0	2.100e-5
3.313e+0	2.098e-5
3.314e+0	2.097e-5
3.315e+0	2.097e-5
3.316e+0	2.095e-5
3.317e+0	2.095e-5
3.318e+0	2.094e-5
3.319e+0	2.092e-5
3.320e+0	2.091e-5
3.321e+0	2.091e-5
3.322e+0	2.090e-5
3.323e+0	2.088e-5
3.324e+0	2.087e-5
3.325e+0	2.086e-5
3.326e+0	2.085e-5
3.327e+0	2.085e-5
3.328e+0	2.085e-5
3.329e+0	2.081e-5
3.330e+0	2.082e-5
3.331e+0	2.081e-5
3.332e+0	2.079e-5
3.333e+0	2.078e-5
3.334e+0	2.078e-5
3.335e+0	2.078e-5
3.336e+0	2.076e-5
3.337e+0	2.076e-5
3.338e+0	2.074e-5
3.339e+0	2.072e-5
3.340e+0	2.071e-5
3.341e+0	2.070e-5
3.342e+0	2.071e-5
3.343e+0	2.068e-5
3.344e+0	2.069e-5
3.345e+0	2.068e-5
3.346e+0	2.066e-5
3.347e+0	2.065e-5
3.348e+0	2.064e-5
3.349e+0	2.063e-5
3.350e+0	2.062e-5
3.351e+0	2.063e-5
3.352e+0	2.060e-5
3.353e+0	2.059e-5
3.354e+0	2.060e-5
3.355e+0	2.058e-5
3.356e+0	2.057e-5
3.357e+0	2.055e-5
3.358e+0	2.055e-5
3.359e+0	2.053e-5
3.360e+0	2.053e-5
3.361e+0	2.054e-5
3.362e+0	2.052e-5
3.363e+0	2.051e-5
3.364e+0	2.049e-5
3.365e+0	2.049e-5
3.366e+0	2.048e-5
3.367e+0	2.048e-5
3.368e+0	2.047e-5
3.369e+0	2.046e-5
3.370e+0	2.044e-5
3.371e+0	2.044e-5
3.372e+0	2.042e-5
3.373e+0	2.041e-5
3.374e+0	2.040e-5
3.375e+0	2.040e-5
3.376e+0	2.038e-5
3.377e+0	2.038e-5
3.378e+0	2.038e-5
3.379e+0	2.036e-5
3.380e+0	2.035e-5
3.381e+0	2.034e-5
3.382e+0	2.033e-5
3.383e+0	2.034e-5
3.384e+0	2.034e-5
3.385e+0	2.031e-5
3.386e+0	2.030e-5
3.387e+0	2.030e-5
3.388e+0	2.027e-5
3.389e+0	2.027e-5
3.390e+0	2.026e-5
3.391e+0	2.025e-5
3.392e+0	2.024e-5
3.393e+0	2.023e-5
3.394e+0	2.025e-5
3.395e+0	2.024e-5
3.396e+0	2.021e-5
3.397e+0	2.022e-5
3.398e+0	2.020e-5
3.399e+0	2.020e-5
3.400e+0	2.019e-5
3.401e+0	2.019e-5
3.402e+0	2.016e-5
3.403e+0	2.013e-5
3.404e+0	2.015e-5
3.405e+0	2.013e-5
3.406e+0	2.012e-5
3.407e+0	2.011e-5
3.408e+0	2.009e-5
3.409e+0	2.008e-5
3.410e+0	2.008e-5
3.411e+0	2.009e-5
3.412e+0	2.007e-5
3.413e+0	2.006e-5
3.414e+0	2.005e-5
3.415e+0	2.005e-5
3.416e+0	2.004e-5
3.417e+0	2.004e-5
3.418e+0	2.003e-5
3.419e+0	2.000e-5
3.420e+0	1.999e-5
3.421e+0	1.999e-5
3.422e+0	1.998e-5
3.423e+0	1.997e-5
3.424e+0	1.996e-5
3.425e+0	1.995e-5
3.426e+0	1.994e-5
3.427e+0	1.995e-5
3.428e+0	1.994e-5
3.429e+0	1.991e-5
3.430e+0	1.991e-5
3.431e+0	1.992e-5
3.432e+0	1.990e-5
3.433e+0	1.990e-5
3.434e+0	1.991e-5
3.435e+0	1.988e-5
3.436e+0	1.985e-5
3.437e+0	1.986e-5
3.438e+0	1.985e-5
3.439e+0	1.983e-5
3.440e+0	1.983e-5
3.441e+0	1.982e-5
3.442e+0	1.981e-5
3.443e+0	1.979e-5
3.444e+0	1.980e-5
3.445e+0	1.980e-5
3.446e+0	1.977e-5
3.447e+0	1.977e-5
3.448e+0	1.977e-5
3.449e+0	1.976e-5
3.450e+0	1.976e-5
3.451e+0	1.975e-5
3.452e+0	1.973e-5
3.453e+0	1.972e-5
3.454e+0	1.972e-5
3.455e+0	1.971e-5
3.456e+0	1.970e-5
3.457e+0	1.969e-5
3.458e+0	1.968e-5
3.459e+0	1.966e-5
3.460e+0	1.966e-5
3.461e+0	1.967e-5
3.462e+0	1.965e-5
3.463e+0	1.964e-5
3.464e+0	1.964e-5
3.465e+0	1.962e-5
3.466e+0	1.963e-5
3.467e+0	1.962e-5
3.468e+0	1.961e-5
3.469e+0	1.960e-5
3.470e+0	1.959e-5
3.471e+0	1.959e-5
3.472e+0	1.958e-5
3.473e+0	1.956e-5
3.474e+0	1.955e-5
3.475e+0	1.954e-5
3.476e+0	1.952e-5
3.477e+0	1.954e-5
3.478e+0	1.953e-5
3.479e+0	1.952e-5
3.480e+0	1.951e-5
3.481e+0	1.950e-5
3.482e+0	1.950e-5
3.483e+0	1.948e-5
3.484e+0	1.950e-5
3.485e+0	1.947e-5
3.486e+0	1.946e-5
3.487e+0	1.946e-5
3.488e+0	1.944e-5
3.489e+0	1.943e-5
3.490e+0	1.943e-5
3.491e+0	1.942e-5
3.492e+0	1.941e-5
3.493e+0	1.939e-5
3.494e+0	1.940e-5
3.495e+0	1.940e-5
3.496e+0	1.938e-5
3.497e+0	1.937e-5
3.498e+0	1.938e-5
3.499e+0	1.936e-5
3.500e+0	1.936e-5
3.501e+0	1.935e-5
3.502e+0	1.935e-5
3.503e+0	1.932e-5
3.504e+0	1.933e-5
3.505e+0	1.931e-5
3.506e+0	1.931e-5
3.507e+0	1.930e-5
3.508e+0	1.928e-5
3.509e+0	1.926e-5
3.510e+0	1.927e-5
3.511e+0	1.928e-5
3.512e+0	1.926e-5
3.513e+0	1.925e-5
3.514e+0	1.925e-5
3.515e+0	1.924e-5
3.516e+0	1.923e-5
3.517e+0	1.923e-5
3.518e+0	1.923e-5
3.519e+0	1.921e-5
3.520e+0	1.919e-5
3.521e+0	1.920e-5
3.522e+0	1.919e-5
3.523e+0	1.918e-5
3.524e+0	1.917e-5
3.525e+0	1.916e-5
3.526e+0	1.914e-5
3.527e+0	1.916e-5
3.528e+0	1.915e-5
3.529e+0	1.913e-5
3.530e+0	1.913e-5
3.531e+0	1.912e-5
3.532e+0	1.911e-5
3.533e+0	1.911e-5
3.534e+0	1.911e-5
3.535e+0	1.910e-5
3.536e+0	1.907e-5
3.537e+0	1.907e-5
3.538e+0	1.906e-5
3.539e+0	1.906e-5
3.540e+0	1.904e-5
3.541e+0	1.903e-5
3.542e+0	1.903e-5
3.543e+0	1.903e-5
3.544e+0	1.903e-5
3.545e+0	1.903e-5
3.546e+0	1.901e-5
3.547e+0	1.900e-5
3.548e+0	1.900e-5
3.549e+0	1.899e-5
3.550e+0	1.898e-5
3.551e+0	1.899e-5
3.552e+0	1.897e-5
3.553e+0	1.895e-5
3.554e+0	1.896e-5
3.555e+0	1.895e-5
3.556e+0	1.893e-5
3.557e+0	1.892e-5
3.558e+0	1.892e-5
3.559e+0	1.891e-5
3.560e+0	1.891e-5
3.561e+0	1.891e-5
3.562e+0	1.889e-5
3.563e+0	1.889e-5
3.564e+0	1.888e-5
3.565e+0	1.888e-5
3.566e+0	1.887e-5
3.567e+0	1.887e-5
3.568e+0	1.886e-5
3.569e+0	1.885e-5
3.570e+0	1.885e-5
3.571e+0	1.883e-5
3.572e+0	1.883e-5
3.573e+0	1.881e-5
3.574e+0	1.881e-5
3.575e+0	1.881e-5
3.576e+0	1.878e-5
3.577e+0	1.879e-5
3.578e+0	1.880e-5
3.579e+0	1.877e-5
3.580e+0	1.876e-5
3.581e+0	1.877e-5
3.582e+0	1.877e-5
3.583e+0	1.875e-5
3.584e+0	1.876e-5
3.585e+0	1.873e-5
3.586e+0	1.872e-5
3.587e+0	1.873e-5
3.588e+0	1.871e-5
3.589e+0	1.870e-5
3.590e+0	1.870e-5
3.591e+0	1.870e-5
3.592e+0	1.868e-5
3.593e+0	1.867e-5
3.594e+0	1.869e-5
3.595e+0	1.867e-5
3.596e+0	1.866e-5
3.597e+0	1.864e-5
3.598e+0	1.865e-5
3.599e+0	1.864e-5
3.600e+0	1.863e-5
3.601e+0	1.863e-5
3.602e+0	1.862e-5
3.603e+0	1.861e-5
3.604e+0	1.861e-5
3.605e+0	1.859e-5
3.606e+0	1.858e-5
3.607e+0	1.858e-5
3.608e+0	1.857e-5
3.609e+0	1.856e-5
3.610e+0	1.857e-5
3.611e+0	1.858e-5
3.612e+0	1.855e-5
3.613e+0	1.854e-5
3.614e+0	1.854e-5
3.615e+0	1.853e-5
3.616e+0	1.852e-5
3.617e+0	1.853e-5
3.618e+0	1.852e-5
3.619e+0	1.851e-5
3.620e+0	1.849e-5
3.621e+0	1.849e-5
3.622e+0	1.849e-5
3.623e+0	1.848e-5
3.624e+0	1.847e-5
3.625e+0	1.846e-5
3.626e+0	1.845e-5
3.627e+0	1.845e-5
3.628e+0	1.845e-5
3.629e+0	1.844e-5
3.630e+0	1.843e-5
3.631e+0	1.843e-5
3.632e+0	1.842e-5
3.633e+0	1.842e-5
3.634e+0	1.842e-5
3.635e+0	1.841e-5
3.636e+0	1.839e-5
3.637e+0	1.839e-5
3.638e+0	1.839e-5
3.639e+0	1.839e-5
3.640e+0	1.837e-5
3.641e+0	1.836e-5
3.642e+0	1.836e-5
3.643e+0	1.834e-5
3.644e+0	1.835e-5
3.645e+0	1.834e-5
3.646e+0	1.833e-5
3.647e+0	1.832e-5
3.648e+0	1.831e-5
3.649e+0	1.832e-5
3.650e+0	1.832e-5
3.651e+0	1.832e-5
3.652e+0	1.828e-5
3.653e+0	1.827e-5
3.654e+0	1.829e-5
3.655e+0	1.827e-5
3.656e+0	1.827e-5
3.657e+0	1.825e-5
3.658e+0	1.825e-5
3.659e+0	1.823e-5
3.660e+0	1.823e-5
3.661e+0	1.823e-5
3.662e+0	1.823e-5
3.663e+0	1.822e-5
3.664e+0	1.821e-5
3.665e+0	1.819e-5
3.666e+0	1.820e-5
3.667e+0	1.819e-5
3.668e+0	1.818e-5
3.669e+0	1.817e-5
3.670e+0	1.817e-5
3.671e+0	1.819e-5
3.672e+0	1.816e-5
3.673e+0	1.815e-5
3.674e+0	1.815e-5
3.675e+0	1.813e-5
3.676e+0	1.812e-5
3.677e+0	1.812e-5
3.678e+0	1.813e-5
3.679e+0	1.811e-5
3.680e+0	1.810e-5
3.681e+0	1.810e-5
3.682e+0	1.810e-5
3.683e+0	1.810e-5
3.684e+0	1.809e-5
3.685e+0	1.808e-5
3.686e+0	1.807e-5
3.687e+0	1.808e-5
3.688e+0	1.806e-5
3.689e+0	1.806e-5
3.690e+0	1.805e-5
3.691e+0	1.803e-5
3.692e+0	1.803e-5
3.693e+0	1.801e-5
3.694e+0	1.803e-5
3.695e+0	1.802e-5
3.696e+0	1.801e-5
3.697e+0	1.800e-5
3.698e+0	1.800e-5
3.699e+0	1.800e-5
3.700e+0	1.799e-5
3.701e+0	1.799e-5
3.702e+0	1.798e-5
3.703e+0	1.797e-5
3.704e+0	1.798e-5
3.705e+0	1.797e-5
3.706e+0	1.795e-5
3.707e+0	1.794e-5
3.708e+0	1.794e-5
3.709e+0	1.793e-5
3.710e+0	1.793e-5
3.711e+0	1.794e-5
3.712e+0	1.791e-5
3.713e+0	1.790e-5
3.714e+0	1.791e-5
3.715e+0	1.790e-5
3.716e+0	1.790e-5
3.717e+0	1.789e-5
3.718e+0	1.789e-5
3.719e+0	1.788e-5
3.720e+0	1.786e-5
3.721e+0	1.787e-5
3.722e+0	1.786e-5
3.723e+0	1.785e-5
3.724e+0	1.784e-5
3.725e+0	1.784e-5
3.726e+0	1.783e-5
3.727e+0	1.784e-5
3.728e+0	1.783e-5
3.729e+0	1.781e-5
3.730e+0	1.781e-5
3.731e+0	1.780e-5
3.732e+0	1.780e-5
3.733e+0	1.779e-5
3.734e+0	1.780e-5
3.735e+0	1.779e-5
3.736e+0	1.777e-5
3.737e+0	1.778e-5
3.738e+0	1.777e-5
3.739e+0	1.776e-5
3.740e+0	1.775e-5
3.741e+0	1.774e-5
3.742e+0	1.773e-5
3.743e+0	1.772e-5
3.744e+0	1.773e-5
3.745e+0	1.773e-5
3.746e+0	1.771e-5
3.747e+0	1.772e-5
3.748e+0	1.771e-5
3.749e+0	1.769e-5
3.750e+0	1.770e-5
3.751e+0	1.771e-5
3.752e+0	1.768e-5
3.753e+0	1.768e-5
3.754e+0	1.768e-5
3.755e+0	1.766e-5
3.756e+0	1.767e-5
3.757e+0	1.764e-5
3.758e+0	1.765e-5
3.759e+0	1.763e-5
3.760e+0	1.763e-5
3.761e+0	1.763e-5
3.762e+0	1.763e-5
3.763e+0	1.762e-5
3.764e+0	1.761e-5
3.765e+0	1.761e-5
3.766e+0	1.761e-5
3.767e+0	1.761e-5
3.768e+0	1.760e-5
3.769e+0	1.759e-5
3.770e+0	1.758e-5
3.771e+0	1.758e-5
3.772e+0	1.758e-5
3.773e+0	1.757e-5
3.774e+0	1.757e-5
3.775e+0	1.755e-5
3.776e+0	1.754e-5
3.777e+0	1.754e-5
3.778e+0	1.755e-5
3.779e+0	1.754e-5
3.780e+0	1.753e-5
3.781e+0	1.753e-5
3.782e+0	1.752e-5
3.783e+0	1.753e-5
3.784e+0	1.752e-5
3.785e+0	1.752e-5
3.786e+0	1.749e-5
3.787e+0	1.750e-5
3.788e+0	1.749e-5
3.789e+0	1.748e-5
3.790e+0	1.747e-5
3.791e+0	1.747e-5
3.792e+0	1.745e-5
3.793e+0	1.744e-5
3.794e+0	1.746e-5
3.795e+0	1.746e-5
3.796e+0	1.743e-5
3.797e+0	1.743e-5
3.798e+0	1.742e-5
3.799e+0	1.743e-5
3.800e+0	1.742e-5
3.801e+0	1.743e-5
3.802e+0	1.741e-5
3.803e+0	1.739e-5
3.804e+0	1.740e-5
3.805e+0	1.739e-5
3.806e+0	1.738e-5
3.807e+0	1.738e-5
3.808e+0	1.738e-5
3.809e+0	1.739e-5
3.810e+0	1.741e-5
3.811e+0	1.742e-5
3.812e+0	1.741e-5
3.813e+0	1.738e-5
3.814e+0	1.739e-5
3.815e+0	1.739e-5
3.816e+0	1.738e-5
3.817e+0	1.738e-5
3.818e+0	1.737e-5
3.819e+0	1.735e-5
3.820e+0	1.735e-5
3.821e+0	1.735e-5
3.822e+0	1.734e-5
3.823e+0	1.733e-5
3.824e+0	1.732e-5
3.825e+0	1.731e-5
3.826e+0	1.729e-5
3.827e+0	1.730e-5
3.828e+0	1.731e-5
3.829e+0	1.728e-5
3.830e+0	1.727e-5
3.831e+0	1.728e-5
3.832e+0	1.728e-5
3.833e+0	1.725e-5
3.834e+0	1.726e-5
3.835e+0	1.725e-5
3.836e+0	1.725e-5
3.837e+0	1.723e-5
3.838e+0	1.724e-5
3.839e+0	1.723e-5
3.840e+0	1.720e-5
3.841e+0	1.720e-5
3.842e+0	1.721e-5
3.843e+0	1.719e-5
3.844e+0	1.719e-5
3.845e+0	1.720e-5
3.846e+0	1.719e-5
3.847e+0	1.718e-5
3.848e+0	1.717e-5
3.849e+0	1.718e-5
3.850e+0	1.716e-5
3.851e+0	1.717e-5
3.852e+0	1.716e-5
3.853e+0	1.713e-5
3.854e+0	1.715e-5
3.855e+0	1.714e-5
3.856e+0	1.713e-5
3.857e+0	1.712e-5
3.858e+0	1.711e-5
3.859e+0	1.710e-5
3.860e+0	1.710e-5
3.861e+0	1.711e-5
3.862e+0	1.709e-5
3.863e+0	1.709e-5
3.864e+0	1.708e-5
3.865e+0	1.707e-5
3.866e+0	1.708e-5
3.867e+0	1.707e-5
3.868e+0	1.707e-5
3.869e+0	1.706e-5
3.870e+0	1.705e-5
3.871e+0	1.706e-5
3.872e+0	1.704e-5
3.873e+0	1.702e-5
3.874e+0	1.702e-5
3.875e+0	1.702e-5
3.876e+0	1.700e-5
3.877e+0	1.701e-5
3.878e+0	1.702e-5
3.879e+0	1.700e-5
3.880e+0	1.700e-5
3.881e+0	1.699e-5
3.882e+0	1.699e-5
3.883e+0	1.699e-5
3.884e+0	1.699e-5
3.885e+0	1.698e-5
3.886e+0	1.696e-5
3.887e+0	1.697e-5
3.888e+0	1.696e-5
3.889e+0	1.695e-5
3.890e+0	1.694e-5
3.891e+0	1.694e-5
3.892e+0	1.693e-5
3.893e+0	1.692e-5
3.894e+0	1.693e-5
3.895e+0	1.694e-5
3.896e+0	1.691e-5
3.897e+0	1.691e-5
3.898e+0	1.690e-5
3.899e+0	1.691e-5
3.900e+0	1.691e-5
3.901e+0	1.690e-5
3.902e+0	1.689e-5
3.903e+0	1.689e-5
3.904e+0	1.688e-5
3.905e+0	1.687e-5
3.906e+0	1.686e-5
3.907e+0	1.686e-5
3.908e+0	1.685e-5
3.909e+0	1.684e-5
3.910e+0	1.684e-5
3.911e+0	1.685e-5
3.912e+0	1.684e-5
3.913e+0	1.682e-5
3.914e+0	1.682e-5
3.915e+0	1.682e-5
3.916e+0	1.682e-5
3.917e+0	1.682e-5
3.918e+0	1.682e-5
3.919e+0	1.681e-5
3.920e+0	1.679e-5
3.921e+0	1.678e-5
3.922e+0	1.678e-5
3.923e+0	1.678e-5
3.924e+0	1.677e-5
3.925e+0	1.676e-5
3.926e+0	1.675e-5
3.927e+0	1.676e-5
3.928e+0	1.677e-5
3.929e+0	1.674e-5
3.930e+0	1.673e-5
3.931e+0	1.674e-5
3.932e+0	1.674e-5
3.933e+0	1.673e-5
3.934e+0	1.674e-5
3.935e+0	1.673e-5
3.936e+0	1.671e-5
3.937e+0	1.671e-5
3.938e+0	1.671e-5
3.939e+0	1.670e-5
3.940e+0	1.669e-5
3.941e+0	1.668e-5
3.942e+0	1.667e-5
3.943e+0	1.668e-5
3.944e+0	1.668e-5
3.945e+0	1.668e-5
3.946e+0	1.665e-5
3.947e+0	1.666e-5
3.948e+0	1.666e-5
3.949e+0	1.665e-5
3.950e+0	1.666e-5
3.951e+0	1.665e-5
3.952e+0	1.664e-5
3.953e+0	1.663e-5
3.954e+0	1.663e-5
3.955e+0	1.662e-5
3.956e+0	1.661e-5
3.957e+0	1.661e-5
3.958e+0	1.660e-5
3.959e+0	1.660e-5
3.960e+0	1.660e-5
3.961e+0	1.660e-5
3.962e+0	1.658e-5
3.963e+0	1.658e-5
3.964e+0	1.659e-5
3.965e+0	1.657e-5
3.966e+0	1.658e-5
3.967e+0	1.658e-5
3.968e+0	1.657e-5
3.969e+0	1.656e-5
3.970e+0	1.654e-5
3.971e+0	1.655e-5
3.972e+0	1.654e-5
3.973e+0	1.653e-5
3.974e+0	1.653e-5
3.975e+0	1.653e-5
3.976e+0	1.651e-5
3.977e+0	1.650e-5
3.978e+0	1.652e-5
3.979e+0	1.651e-5
3.980e+0	1.651e-5
3.981e+0	1.650e-5
3.982e+0	1.649e-5
3.983e+0	1.650e-5
3.984e+0	1.650e-5
3.985e+0	1.649e-5
3.986e+0	1.648e-5
3.987e+0	1.648e-5
3.988e+0	1.647e-5
3.989e+0	1.646e-5
3.990e+0	1.646e-5
3.991e+0	1.644e-5
3.992e+0	1.644e-5
3.993e+0	1.643e-5
3.994e+0	1.645e-5
3.995e+0	1.644e-5
3.996e+0	1.644e-5
3.997e+0	1.642e-5
3.998e+0	1.643e-5
3.999e+0	1.643e-5
4.000e+0	1.640e-5
