Potential/V	Current/A
0.497	-5.744e-5
0.498	-5.694e-5
0.499	-5.647e-5
0.500	-5.600e-5
0.501	-5.554e-5
0.502	-5.511e-5
0.503	-5.466e-5
0.504	-5.423e-5
0.505	-5.382e-5
0.506	-5.342e-5
0.507	-5.303e-5
0.508	-5.265e-5
0.509	-5.228e-5
0.510	-5.191e-5
0.511	-5.156e-5
0.512	-5.121e-5
0.513	-5.089e-5
0.514	-5.057e-5
0.515	-5.024e-5
0.516	-4.993e-5
0.517	-4.961e-5
0.518	-4.931e-5
0.519	-4.902e-5
0.520	-4.872e-5
0.521	-4.844e-5
0.522	-4.817e-5
0.523	-4.789e-5
0.524	-4.763e-5
0.525	-4.737e-5
0.526	-4.711e-5
0.527	-4.685e-5
0.528	-4.659e-5
0.529	-4.636e-5
0.530	-4.612e-5
0.531	-4.588e-5
0.532	-4.566e-5
0.533	-4.543e-5
0.534	-4.522e-5
0.535	-4.501e-5
0.536	-4.479e-5
0.537	-4.459e-5
0.538	-4.438e-5
0.539	-4.418e-5
0.540	-4.399e-5
0.541	-4.379e-5
0.542	-4.360e-5
0.543	-4.341e-5
0.544	-4.322e-5
0.545	-4.305e-5
0.546	-4.286e-5
0.547	-4.269e-5
0.548	-4.252e-5
0.549	-4.234e-5
0.550	-4.218e-5
0.551	-4.201e-5
0.552	-4.185e-5
0.553	-4.169e-5
0.554	-4.153e-5
0.555	-4.138e-5
0.556	-4.123e-5
0.557	-4.107e-5
0.558	-4.092e-5
0.559	-4.078e-5
0.560	-4.063e-5
0.561	-4.049e-5
0.562	-4.035e-5
0.563	-4.020e-5
0.564	-4.008e-5
0.565	-3.993e-5
0.566	-3.980e-5
0.567	-3.967e-5
0.568	-3.953e-5
0.569	-3.941e-5
0.570	-3.928e-5
0.571	-3.915e-5
0.572	-3.903e-5
0.573	-3.889e-5
0.574	-3.877e-5
0.575	-3.866e-5
0.576	-3.853e-5
0.577	-3.842e-5
0.578	-3.830e-5
0.579	-3.819e-5
0.580	-3.808e-5
0.581	-3.796e-5
0.582	-3.785e-5
0.583	-3.774e-5
0.584	-3.763e-5
0.585	-3.752e-5
0.586	-3.741e-5
0.587	-3.732e-5
0.588	-3.722e-5
0.589	-3.712e-5
0.590	-3.702e-5
0.591	-3.692e-5
0.592	-3.681e-5
0.593	-3.672e-5
0.594	-3.662e-5
0.595	-3.653e-5
0.596	-3.643e-5
0.597	-3.634e-5
